sf_td3_return,benchmark_return
-0.0011608006,-0.0026112199
-0.0029892572,0.002342105
-0.005146791,0.00088620186
0.022079762,-0.0017704368
0.0017513988,0.016326785
0.015538222,0.00081539154
0.00509876,0.012730122
0.006330658,0.0044841766
-0.006227935,0.0070643425
0.00463005,-0.005027294
-0.013831062,0.0005508661
-0.021894896,-0.008597314
-0.0029581182,-0.019080102
0.0028860357,-0.004658282
0.01345497,0.0018122196
-0.03294478,0.009783387
-0.004945012,-0.030289173
-0.01084598,-0.005712211
-0.008833762,-0.00959909
-0.0014164381,-0.008821368
-0.010288968,0.004633069
-0.006141165,-0.010676503
0.014839344,-0.005528331
0.0051188148,0.01399827
0.01422488,0.0061187744
0.008257343,0.011870861
-0.047826137,0.007142067
0.0020871656,-0.03941679
-0.009758971,0.00096833706
-0.00429908,-0.005565107
0.008122935,-0.004502356
-0.011544943,0.00639987
-0.016737506,-0.010104835
-0.008896979,-0.017014503
-0.019001115,-0.0035482645
-0.010639642,-0.01616764
-0.0028655247,-0.011138737
0.02276719,-0.0042999387
-0.022508183,0.01883471
-0.02360508,-0.015433729
0.029972097,-0.017111719
0.032426685,0.026644588
0.0006651033,0.027989268
-0.009545105,-0.0014002919
-0.028505072,-0.011459708
-0.0064134276,-0.021056294
-0.0013712476,-0.0032054186
-0.0013472228,0.0012433529
0.027399473,-0.0009692311
-0.019861395,0.028341174
0.025549516,-0.013445675
0.008887603,0.018592715
-0.002954234,0.011196613
0.00065924134,-0.0032758117
0.021090087,-0.0029654503
0.0129297655,0.024691105
0.016538322,0.013417721
-0.009839931,0.010702372
0.0013809798,7.43866e-05
0.026240144,0.006098509
-0.006312339,0.025864363
-0.003877068,-0.003921032
-0.01741029,-0.0024363995
-0.00520493,-0.015479028
0.017493479,-0.004557371
0.00985575,0.012561083
0.010154271,0.013078332
-0.025769366,0.010169268
0.05225447,-0.019507587
0.011232469,0.036951303
-0.0081806285,0.0009635687
0.004071156,-0.0062569976
-0.005524808,0.0016764402
0.0016590457,-0.0011637211
0.0036113672,-0.00022375584
-0.0006329197,0.005943179
0.012528987,-0.0013456345
0.0047461526,0.0118047
0.000822526,0.0028141737
-0.017655082,0.004473686
-0.0015410356,-0.014486551
0.030614724,9.071827e-05
-0.0020640872,0.021777987
0.0007043832,-0.005630493
-0.015649512,0.0010137558
-0.016915675,-0.014022052
-0.00015384695,-0.010332584
0.012280864,4.708767e-05
-0.008351444,0.0054633617
0.017430775,-0.00902921
0.0069237286,0.015789509
-0.00663413,0.0030466318
-0.02573021,-0.0041716695
-0.0105783865,-0.02249676
-0.011871751,-0.008486092
0.0033545394,-0.0049489737
0.021005366,0.0028146505
-0.015007829,0.016034842
0.005385097,-0.010456204
-0.0052687316,0.005342245
-0.012664696,0.0011333227
0.015703678,-0.011005759
-0.0009902716,0.010496855
0.0007054674,-0.0022140145
0.005141701,-0.00032818317
-0.009849039,0.0040256977
0.023183255,-0.010210216
0.0031831372,0.021273255
0.007921198,-0.0033589005
0.011563248,0.0055627823
0.009346941,0.007978559
0.0052790754,0.006386161
-0.0056437566,0.0032945871
-0.017380366,-0.011420667
-0.008511589,-0.018103063
0.015294079,-0.00758034
0.0116834855,0.010014653
0.002942495,0.007612467
0.00085833843,0.0031044483
0.008160335,0.00029289722
0.00034805306,0.0060920715
-0.011343062,0.0008444786
0.012344749,-0.0076810718
0.006599567,0.010942459
0.011813856,0.00020301342
-0.012979193,-0.0011445284
-0.0040493226,-0.003756702
0.010661545,-0.0010313988
-0.008918251,0.007838964
-0.0086075915,-0.00608021
0.0020063792,-0.0073384643
0.012980994,0.0050264597
0.0018806532,0.011121035
0.0030099577,-0.0045745373
-0.013032643,0.0011376143
-0.0011879563,-0.012634754
-0.024953488,0.0038532019
-0.0017548659,-0.020608008
0.010706719,-0.002550602
-0.013683897,0.0032930374
0.0036499468,-0.01016438
-0.0064733233,0.0021990538
-0.0053528966,-0.007065892
0.008651425,0.00015735626
0.015316466,0.010462642
-0.00022941845,0.011738062
-0.014114439,0.00121212
0.0023742463,-0.017198801
-0.017192047,-0.0017671585
-0.008223299,-0.016572118
0.0014338105,-0.010702848
0.012221543,-0.0028361082
-0.005113146,0.0105679035
0.016154965,-0.008733511
-0.007536958,0.011670113
0.011007039,-0.011925936
0.0110331355,0.012008071
-0.017270176,0.0098006725
0.0054574437,-0.016292393
0.003596435,0.0023459196
0.0030509545,0.0041202307
-0.00036470254,0.0060349703
0.012697879,-0.0011664629
0.006691003,0.009981751
0.013182219,0.0043227673
0.008639179,0.012633324
-0.0012201807,0.009827495
-0.0037509848,-0.005915582
0.0017712639,0.0024051666
0.0026134567,7.677078e-05
-0.0016414002,0.0030231476
-0.0057786107,0.0029258728
0.014188991,-0.0011366606
-0.0053382474,0.011388779
0.0023231476,-0.0042087436
0.0011772935,0.0029720068
-0.0047169453,-0.000310421
-0.008663918,-0.002343297
0.0026910342,-0.003256619
0.0023675663,0.00066125393
-0.01137859,0.001965046
-0.0026418455,-0.010171711
0.021259945,-0.0068282485
0.005407421,0.015743494
-0.001185221,0.008041143
-0.011549469,-0.0013625622
-0.008036459,-0.010782659
-0.010123954,-0.008024275
0.019026287,-0.008574188
0.00014514793,0.01650095
-0.002254749,-0.0016537309
0.0018685427,-0.001691997
-0.008982887,-0.000908196
-0.0010556824,-0.0066152215
0.0022159924,-0.0002669096
-0.008918123,0.0014408827
0.0154484045,-0.010089219
0.008717821,0.012378097
-0.0054602344,0.0034451485
-0.0052340175,-0.0032586455
-0.0038948446,-0.0041897893
-0.006596274,-0.0069417357
0.012554873,-0.007732153
0.012838781,-0.0010753274
0.0023477115,0.010031819
-0.0069710966,-0.0015277863
0.0073207505,-0.0040708184
0.014456752,0.0046584606
-0.0035923298,0.021208644
-0.00070432277,-0.005920768
0.00083752244,0.0003105402
0.0069643883,0.0027325153
-0.00071064883,0.005007863
0.009344055,0.0012760162
0.006069422,0.005595207
0.00025059737,0.0042797327
0.011513124,-0.0068044066
-0.0040347185,0.01261735
-0.008675576,-0.00316602
-0.0043561743,-0.007150352
0.0007686158,-0.0030055642
-0.008677973,-0.00014162064
0.00086674606,-0.006459594
0.010545899,-0.0003771186
-0.002704108,0.006288886
0.0057133227,-0.002183497
0.007564113,0.007968664
-2.01112e-05,0.008357525
-0.0026787026,0.0003157854
-0.010730322,-0.0037720203
-0.0033263487,-0.010685146
0.0027739475,-0.0055238605
0.00823637,0.006210804
0.0035534333,0.009339452
0.0058130976,0.0025103092
-0.0028984323,0.0013890266
-0.0024469881,0.0033112764
0.010703426,0.0022115707
0.0066011474,0.010599256
-0.001910683,0.0031266212
0.0013635614,0.0046766996
0.005603706,7.1287155e-05
0.0020852052,0.0052102804
0.0031688602,0.00075769424
-0.0066300733,0.0023152828
0.006388535,-0.006683588
0.0056185788,0.005004406
-0.004561277,0.002826929
-0.014787296,0.0020008087
0.00062179565,-0.009771347
0.0026817883,-0.001888454
0.010949338,-0.0042670965
-0.0031474757,0.011621237
-0.007224819,-0.0044721365
0.0050338437,-0.005412221
-0.0013794308,0.0015029907
0.0049241045,0.002992034
-0.008275638,0.00074350834
-0.0063523436,-0.010231197
-0.005172557,-0.0051693916
0.0012228837,-0.008367717
0.00466426,0.0007493496
-0.003887474,-0.0010715127
0.005230918,-0.0050738454
-0.012977835,0.005370617
0.006110521,-0.010836244
0.0074301534,0.0072574615
0.012508877,0.0062037706
0.0024520862,0.008469105
-0.0020212661,0.0010778904
0.0011661894,-0.004824519
-0.0046247034,0.0033351183
-0.010158325,-0.0056186914
-0.0022254381,-0.0057380795
0.0010086334,0.001670599
0.003561553,0.0021988153
-0.0011875349,0.002519846
0.0018760457,-0.00051152706
0.008889604,-0.0020336509
-0.010583429,0.0095899105
-0.0012988554,-0.008275449
-0.004869534,0.00017511845
-0.0037668427,-0.0030779243
-0.014932878,-0.0022264123
-0.0018656256,-0.010756314
0.003471795,-0.0031282902
-0.013251547,0.0012671947
-0.0012634395,-0.0114094615
0.002379168,-0.0020408034
0.0021616714,0.0034595728
-0.00022166691,-0.0047180653
-0.013485743,-0.002212882
0.0032400312,-0.012890518
0.0015538577,0.0038534403
0.009523734,-0.00030124187
0.007899453,0.00869596
0.004616152,0.0058989525
0.004905241,0.004006982
-0.005863733,0.001943469
-0.00502929,-0.0051392317
0.011182928,0.0011640787
-0.0028048437,0.009333134
-0.008438668,0.00038576126
-0.0046813414,-0.0097821355
-0.008451581,-0.0074530244
-0.0027832352,-0.00858587
0.01070504,-0.0057617426
-0.013089762,0.0062232018
-0.008548014,-0.0031818151
-0.00586631,-0.007616818
0.01848629,-0.011185586
0.0065485165,0.015774488
0.007941365,0.0037629604
0.019202506,0.0067076683
0.010383631,0.016964912
0.0013801452,0.0065675974
0.0031627344,0.0010139942
-0.00035923012,0.0016641617
-0.0030042706,-0.0011809468
0.010931554,-0.006458938
0.00069810695,0.011541367
0.016772198,0.0015975237
0.0036380258,0.014264941
-0.0036046018,0.0046948195
-0.0006688654,-0.0013072491
0.009879547,5.185604e-05
-0.0037526316,0.005830407
0.006208591,-0.0017851591
0.0009643433,0.0052651167
-0.0012759984,0.0033203363
0.0010686694,-0.0016015768
0.0011347606,0.0023635626
0.006852016,0.00037956238
0.008179648,0.014689922
-0.002887975,0.008194804
0.0010192745,-0.0011327863
-0.0019866754,-0.0022064447
0.0049078744,-0.0019413233
0.005756557,0.0017459393
0.0033182155,0.0036129951
0.0037285439,0.0043329
0.011755695,0.0047523975
0.0044053276,0.014005661
0.0021707627,0.004262924
0.0020616758,0.0015251637
0.0034391917,2.3007393e-05
-0.012154554,0.006752372
0.00708648,-0.012671649
-0.0060333963,0.00869298
0.0030872438,-0.0004914403
0.00067015935,0.0042625666
0.0016472198,0.0029615164
-0.0006875467,0.0014228821
-0.0035172678,-0.0005452633
-0.005890405,0.0006766319
-0.0035038453,-0.0075526237
0.0023950764,0.00027108192
0.008128742,0.00068831444
-0.005775939,0.00578928
0.006763472,-0.004188955
-0.00039345736,0.00454545
0.00014219325,0.00040555
-0.0050052083,-0.0031300783
-0.0044365567,-0.00616765
0.00924378,-0.0025280118
0.01194934,0.0054186583
0.0030397836,0.01054728
0.004191791,0.003644824
-0.0013563387,-0.0025356412
0.00792035,-0.002613306
0.0012571944,0.0064206123
0.0056038466,0.0015847683
0.0004341637,0.0058783293
-0.01074142,0.0034919977
0.008704333,-0.008240938
0.0082144495,0.009686351
-0.0073862844,0.0034937859
0.0034294932,-0.007096231
0.0029606256,0.0036799908
0.006549155,0.004049659
0.0022887657,0.0012661219
0.0039032137,-0.001410842
-0.012637156,0.003250122
0.004873549,-0.013522267
0.0052485676,0.0039589405
-0.005001047,0.0090789795
-0.006366558,-0.003743112
0.00047424954,-0.0016616583
0.01783847,0.0012559891
0.0015818686,0.011832237
-0.0055013895,0.0015977621
-0.0022650599,-0.0015920997
7.301309e-05,-0.0024781823
0.001200964,-0.00060015917
0.0035669385,0.0012162924
0.0002031051,0.0023332834
-0.0076179113,-0.002495706
0.0007014801,-0.010378003
0.005272343,0.0019659996
-0.0043291273,0.003370285
0.001705495,-0.0017699599
0.006402671,0.0012129545
-0.0012667354,0.006082773
-0.004922569,0.0009698868
-0.0060514705,-0.0035258532
0.0006963578,-0.0049064755
0.009210313,0.001954317
0.009567429,0.008257985
0.0043959306,0.01026237
