sf_td3_return,benchmark_return
0.0020390658,-0.0026112199
-0.00695837,0.002342105
-0.006714624,0.00088620186
0.022252798,-0.0017704368
0.00075370533,0.016326785
0.014965347,0.00081539154
0.0043705385,0.012730122
0.00935125,0.0044841766
-0.0055146725,0.0070643425
0.0042529195,-0.005027294
-0.013110973,0.0005508661
-0.021489423,-0.008597314
-0.0020397948,-0.019080102
-0.001095107,-0.004658282
0.014008164,0.0018122196
-0.034443974,0.009783387
-0.006717742,-0.030289173
-0.010710849,-0.005712211
-0.011738507,-0.00959909
0.0007978176,-0.008821368
-0.010541729,0.004633069
-0.0049711056,-0.010676503
0.014674146,-0.005528331
0.007141164,0.01399827
0.013310415,0.0061187744
0.011548859,0.011870861
-0.04633316,0.007142067
0.0038384888,-0.03941679
-0.009514625,0.00096833706
-0.0006065735,-0.005565107
0.010233618,-0.004502356
-0.015549623,0.00639987
-0.01890958,-0.010104835
-0.0070423624,-0.017014503
-0.013364554,-0.0035482645
-0.010665757,-0.01616764
-0.0011641842,-0.011138737
0.018839017,-0.0042999387
-0.018942274,0.01883471
-0.022815255,-0.015433729
0.026065217,-0.017111719
0.030321848,0.026644588
-0.00070272974,0.027989268
-0.012009162,-0.0014002919
-0.028053898,-0.011459708
-0.0058269547,-0.021056294
-0.0026014675,-0.0032054186
-4.5074936e-05,0.0012433529
0.024981366,-0.0009692311
-0.01980716,0.028341174
0.026995853,-0.013445675
0.010183839,0.018592715
-0.00392984,0.011196613
-0.002521483,-0.0032758117
0.023291685,-0.0029654503
0.013678381,0.024691105
0.015509207,0.013417721
-0.0019004485,0.010702372
0.0012880884,7.43866e-05
0.024780642,0.006098509
-0.008084564,0.025864363
-0.0036901876,-0.003921032
-0.019293947,-0.0024363995
-0.008277361,-0.015479028
0.020187277,-0.004557371
0.0033178101,0.012561083
0.005710996,0.013078332
-0.020231968,0.010169268
0.05682674,-0.019507587
0.011723857,0.036951303
-0.0052472493,0.0009635687
0.0026684452,-0.0062569976
-0.005854428,0.0016764402
0.0031693256,-0.0011637211
0.0053619742,-0.00022375584
-0.0026271893,0.005943179
0.01676676,-0.0013456345
0.004298082,0.0118047
-0.0025633208,0.0028141737
-0.012793376,0.004473686
-0.0011187012,-0.014486551
0.028454442,9.071827e-05
0.00019762595,0.021777987
-0.0018534614,-0.005630493
-0.016818322,0.0010137558
-0.012414223,-0.014022052
0.0011016545,-0.010332584
0.0141410325,4.708767e-05
-0.008792493,0.0054633617
0.017876443,-0.00902921
0.008581189,0.015789509
-0.0068450067,0.0030466318
-0.024192821,-0.0041716695
-0.010576395,-0.02249676
-0.009716915,-0.008486092
0.002417294,-0.0049489737
0.024943968,0.0028146505
-0.014145366,0.016034842
0.004506235,-0.010456204
-0.0031317477,0.005342245
-0.01228306,0.0011333227
0.014488863,-0.011005759
-0.002115291,0.010496855
0.00070941006,-0.0022140145
0.009892647,-0.00032818317
-0.009063982,0.0040256977
0.025365876,-0.010210216
-0.0001171413,0.021273255
0.00932351,-0.0033589005
0.009824006,0.0055627823
0.0037461706,0.007978559
