sf_td3_return,benchmark_return
0.0020821763,0.002342105
-0.0004766828,0.00088620186
0.015243874,-0.0017704368
0.004433856,0.016326785
0.011879897,0.00081539154
0.004494425,0.012730122
0.010900226,0.0044841766
-0.0032984223,0.0070643425
0.00040821842,-0.005027294
-0.0071164407,0.0005508661
-0.017353874,-0.008597314
-0.0029938268,-0.019080102
0.0009975639,-0.004658282
0.009240911,0.0018122196
-0.025895508,0.009783387
-0.003862972,-0.030289173
-0.009388943,-0.005712211
-0.008308806,-0.00959909
0.007864216,-0.008821368
-0.009075281,0.004633069
-0.0050716875,-0.010676503
0.013717992,-0.005528331
0.004662794,0.01399827
0.012269872,0.0061187744
0.005697704,0.011870861
-0.03537303,0.007142067
0.0041464576,-0.03941679
-0.00862862,0.00096833706
-0.0022755368,-0.005565107
0.0061896928,-0.004502356
-0.013567285,0.00639987
-0.016227774,-0.010104835
-0.0020144961,-0.017014503
-0.017492281,-0.0035482645
-0.009688157,-0.01616764
-0.0070216754,-0.011138737
0.02053051,-0.0042999387
-0.01358426,0.01883471
-0.0207179,-0.015433729
0.025412878,-0.017111719
0.02643203,0.026644588
-0.0021814504,0.027989268
-0.011176897,-0.0014002919
-0.017879978,-0.011459708
-0.00031872466,-0.021056294
0.0049560773,-0.0032054186
-0.00027920297,0.0012433529
0.023305846,-0.0009692311
-0.017050512,0.028341174
0.018720977,-0.013445675
0.010039396,0.018592715
-0.0016644041,0.011196613
-0.003575943,-0.0032758117
0.02269586,-0.0029654503
0.013674385,0.024691105
0.010510691,0.013417721
0.004430878,0.010702372
0.0061804224,7.43866e-05
0.019424215,0.006098509
-0.003672159,0.025864363
-0.0028789314,-0.003921032
-0.015046548,-0.0024363995
-0.0037928694,-0.015479028
0.0149444705,-0.004557371
0.007719186,0.012561083
0.0075445767,0.013078332
-0.020252272,0.010169268
0.0344247,-0.019507587
0.0069456426,0.036951303
-0.0034059014,0.0009635687
0.00391552,-0.0062569976
-0.00057340076,0.0016764402
-2.5770394e-05,-0.0011637211
0.004996036,-0.00022375584
0.005920049,0.005943179
0.009822179,-0.0013456345
0.0013368014,0.0118047
0.0018785497,0.0028141737
-0.010537165,0.004473686
-0.00014839241,-0.014486551
0.018305518,9.071827e-05
-0.0007257116,0.021777987
0.0011439451,-0.005630493
-0.015849218,0.0010137558
-0.011725705,-0.014022052
0.0020721352,-0.010332584
0.0061749495,4.708767e-05
-0.010296892,0.0054633617
0.013556739,-0.00902921
0.005337477,0.015789509
-0.0037416054,0.0030466318
-0.01931381,-0.0041716695
-0.008457247,-0.02249676
-0.0077739507,-0.008486092
0.005162954,-0.0049489737
0.019031947,0.0028146505
-0.0077452534,0.016034842
0.007071813,-0.010456204
0.0019437389,0.005342245
-0.012649237,0.0011333227
0.010251266,-0.011005759
-0.0031823737,0.010496855
0.0039435476,-0.0022140145
0.0063817743,-0.00032818317
-0.004467638,0.0040256977
0.021751903,-0.010210216
-0.0073876907,0.021273255
0.0074740197,-0.0033589005
0.006226232,0.0055627823
0.004502069,0.007978559
0.005913501,0.006386161
-0.011135753,0.0032945871
-0.01846887,-0.011420667
-0.0077545247,-0.018103063
0.00948173,-0.00758034
0.0044425684,0.010014653
0.0038048376,0.007612467
0.00070007937,0.0031044483
0.003080179,0.00029289722
-0.0026790362,0.0060920715
-0.007045361,0.0008444786
0.008021515,-0.0076810718
-0.0007538122,0.010942459
0.0023219446,0.00020301342
-0.009873121,-0.0011445284
-0.00040875078,-0.003756702
0.0022710275,-0.0010313988
-0.0080025485,0.007838964
-0.0091155805,-0.00608021
0.005989091,-0.0073384643
0.010134988,0.0050264597
-0.0052541783,0.011121035
0.002677043,-0.0045745373
-0.013663348,0.0011376143
0.0073776376,-0.012634754
-0.018216241,0.0038532019
-0.0023604091,-0.020608008
0.00026588226,-0.002550602
-0.007567696,0.0032930374
0.0015465862,-0.01016438
-0.0073507074,0.0021990538
-0.002454574,-0.007065892
0.0059946734,0.00015735626
0.00953676,0.010462642
0.002500164,0.011738062
-0.013965455,0.00121212
-0.0024529435,-0.017198801
-0.015804192,-0.0017671585
-0.0073646377,-0.016572118
-0.0019007676,-0.010702848
0.0073951306,-0.0028361082
-0.0057514915,0.0105679035
0.0080930535,-0.008733511
-0.012370939,0.011670113
0.013957119,-0.011925936
0.009840109,0.012008071
-0.017190695,0.0098006725
0.0011972587,-0.016292393
0.0047678645,0.0023459196
0.006534235,0.0041202307
-0.0003519354,0.0060349703
0.010753449,-0.0011664629
0.004848274,0.009981751
0.0117155425,0.0043227673
0.00785023,0.012633324
-0.00343686,0.009827495
0.0033272612,-0.005915582
-0.000455586,0.0024051666
0.0037549033,7.677078e-05
0.0018767001,0.0030231476
-0.0028687324,0.0029258728
0.011116151,-0.0011366606
-0.0022574135,0.011388779
0.003226893,-0.0042087436
-0.0024805933,0.0029720068
0.0026749305,-0.000310421
-0.0042542676,-0.002343297
0.005900293,-0.003256619
0.0035659124,0.00066125393
-0.007868952,0.001965046
-0.010838462,-0.010171711
0.017050175,-0.0068282485
0.00401794,0.015743494
-0.0022953488,0.008041143
-0.0077289552,-0.0013625622
-0.0061748303,-0.010782659
-0.009191755,-0.008024275
0.013769332,-0.008574188
0.00016308184,0.01650095
-0.003012673,-0.0016537309
-0.00015685047,-0.001691997
-0.007875535,-0.000908196
-0.00028514038,-0.0066152215
-0.0001853057,-0.0002669096
-0.0109460335,0.0014408827
0.009282475,-0.010089219
0.003923026,0.012378097
-0.004318654,0.0034451485
-0.009699446,-0.0032586455
-0.0024631117,-0.0041897893
-0.007423614,-0.0069417357
-0.008321169,-0.007732153
0.006012511,-0.0010753274
-0.002698653,0.010031819
-0.005043955,-0.0015277863
0.0038347517,-0.0040708184
0.0213193,0.0046584606
-0.0025429723,0.021208644
0.0012333649,-0.005920768
0.006098322,0.0003105402
0.0044014743,0.0027325153
-0.00066334975,0.005007863
0.003921831,0.0012760162
0.0063893627,0.005595207
0.0011676984,0.0042797327
0.010997898,-0.0068044066
-0.0021321056,0.01261735
-0.010212516,-0.00316602
-0.00101934,-0.007150352
0.0016152383,-0.0030055642
-0.0070391824,-0.00014162064
0.0029519296,-0.006459594
0.005477247,-0.0003771186
-0.0033321572,0.006288886
0.0062051886,-0.002183497
0.0067611937,0.007968664
0.00080755225,0.008357525
-0.0028885154,0.0003157854
-0.013357038,-0.0037720203
-0.0055298465,-0.010685146
0.004275571,-0.0055238605
0.0063281893,0.006210804
0.0029485507,0.009339452
0.0008154126,0.0025103092
-0.0032842283,0.0013890266
-0.005483033,0.0033112764
0.006623677,0.0022115707
0.007134564,0.010599256
0.008133615,0.0031266212
0.005294525,0.0046766996
0.0037690972,7.1287155e-05
-0.0015094067,0.0052102804
0.0022101807,0.00075769424
-0.00675021,0.0023152828
0.0057260552,-0.006683588
0.0033820884,0.005004406
-4.5673634e-05,0.002826929
-0.00717771,0.0020008087
-0.0013760725,-0.009771347
0.0016652448,-0.001888454
0.012371829,-0.0042670965
-0.0015552911,0.011621237
-0.002437083,-0.0044721365
0.003015051,-0.005412221
0.0032434356,0.0015029907
-0.0017592498,0.002992034
-0.008699564,0.00074350834
-0.0043471516,-0.010231197
-0.004317716,-0.0051693916
0.00016875703,-0.008367717
-0.0049386034,0.0007493496
-0.0059348526,-0.0010715127
0.004912391,-0.0050738454
-0.008286199,0.005370617
0.006619801,-0.010836244
0.003276069,0.0072574615
0.00906172,0.0062037706
0.0010029376,0.008469105
-0.0012627504,0.0010778904
0.0017551228,-0.004824519
-0.009356094,0.0033351183
-0.0050454405,-0.0056186914
0.003184025,-0.0057380795
0.0027947577,0.001670599
0.005152667,0.0021988153
0.001260731,0.002519846
0.0006121894,-0.00051152706
0.01073282,-0.0020336509
-0.0094483225,0.0095899105
0.00035817974,-0.008275449
-0.004004071,0.00017511845
0.0010099815,-0.0030779243
-0.014124034,-0.0022264123
-0.0032589948,-0.010756314
0.0005533619,-0.0031282902
-0.010424331,0.0012671947
-0.004170974,-0.0114094615
0.001553742,-0.0020408034
-0.0026779403,0.0034595728
-0.006232616,-0.0047180653
-0.010814269,-0.002212882
0.0026671595,-0.012890518
-0.003130154,0.0038534403
0.004938313,-0.00030124187
0.007242078,0.00869596
0.0049648946,0.0058989525
0.00021231132,0.004006982
-0.006532467,0.001943469
0.000620771,-0.0051392317
0.012298121,0.0011640787
0.0019785205,0.009333134
-0.008819292,0.00038576126
-0.0066428827,-0.0097821355
-0.004165207,-0.0074530244
-0.0052854246,-0.00858587
0.010082625,-0.0057617426
-0.007137834,0.0062232018
-0.003308148,-0.0031818151
-0.013046738,-0.007616818
0.018510465,-0.011185586
0.0022051057,0.015774488
0.0052163173,0.0037629604
0.016971922,0.0067076683
0.006670118,0.016964912
3.3393568e-05,0.0065675974
0.00064031966,0.0010139942
-0.0029026337,0.0016641617
-0.005029773,-0.0011809468
0.0066435104,-0.006458938
