sf_td3_return,benchmark_return
-0.011244167,-0.0031300783
-0.0012874635,-0.00616765
0.007003158,-0.0025280118
0.0120336395,0.0054186583
0.003942518,0.01054728
0.0013641078,0.003644824
-0.0018783481,-0.0025356412
0.010292172,-0.002613306
0.0016877704,0.0064206123
0.0047336696,0.0015847683
0.0013883217,0.0058783293
-0.007423457,0.0034919977
0.008285647,-0.008240938
0.008388329,0.009686351
-0.007185903,0.0034937859
0.001985216,-0.007096231
0.00014380776,0.0036799908
0.0009009229,0.004049659
-0.0010467633,0.0012661219
0.0018006013,-0.001410842
-0.011895541,0.003250122
0.004157504,-0.013522267
0.009249925,0.0039589405
-0.0030974236,0.0090789795
-0.0010119317,-0.003743112
0.00033809774,-0.0016616583
0.011743078,0.0012559891
0.0025358594,0.011832237
-0.0007604966,0.0015977621
-0.0049557104,-0.0015920997
0.00010113677,-0.0024781823
0.00090230245,-0.00060015917
0.0036065984,0.0012162924
-0.00011010214,0.0023332834
-0.00710571,-0.002495706
0.0044051725,-0.010378003
0.0029952643,0.0019659996
-0.0012748077,0.003370285
0.0010033562,-0.0017699599
0.0027708963,0.0012129545
-0.0016149316,0.006082773
-0.0046989685,0.0009698868
-0.005692598,-0.0035258532
0.0013787228,-0.0049064755
0.0059376974,0.001954317
0.006921207,0.008257985
0.0028191607,0.01026237
-0.0034873576,0.006814122
-0.0013844876,-0.007678807
-0.00042562015,-0.0041102767
0.010724184,-0.00079649687
0.001187418,0.01216197
-0.004948672,0.0011894703
-0.009111305,-0.0060420632
-0.0017409453,-0.010023892
-0.011922427,-0.0011002421
0.008081851,-0.0135496855
-0.0021821293,0.007955551
0.0014906102,-0.0002888441
-0.0067899292,-0.00023472309
-0.0023576813,-0.010856986
-0.010735089,-6.330013e-05
-0.008673007,-0.012372613
0.002750747,-0.0065326095
-0.004314025,0.0016922951
0.0024375848,-0.0012079477
0.0055570225,0.00058460236
0.0063807103,0.0055861473
0.002522685,0.006675601
-0.0019144182,0.0068962574
-0.0117672905,-0.0011107922
0.0018424392,-0.009753287
0.0061133173,0.0040397644
-0.015939029,0.0038292408
0.005604954,-0.0148534775
0.008829827,0.002310276
0.009964871,0.008505106
0.0014882868,0.011772752
0.0036669732,0.004565954
0.0050986195,0.00082337856
0.0057535907,0.0044267178
0.0029079886,0.008484483
-0.0008643231,0.0031756163
0.0013638518,-0.0020582676
0.0056192772,0.0032105446
0.005608457,0.008844972
0.0031812075,-0.000967741
-0.0048105656,0.003366232
3.0231042e-05,-0.0049200654
-0.0009683995,0.0016634464
-0.019206986,-0.0050647855
-0.0023852105,-0.015269995
-0.006985068,0.00011074543
-0.010678364,-0.005547285
-0.009277443,-0.010586619
0.016971976,-0.0085859895
0.00044057533,0.015083075
0.0062811347,-0.002980113
-0.0012716505,0.0036363602
0.0055330247,0.0024808645
-0.0037356904,0.002031684
0.0036295967,-0.0022420287
-0.00535517,0.0017796755
-0.0068274364,-0.0031032562
-0.004216918,-0.0009087324
-0.0012672002,-0.0016818643
0.0036828069,-0.0014992356
-0.00024995682,0.004896283
0.013896169,0.0014636517
0.0024962816,0.007722497
0.0067771026,0.0003978014
-0.0077565135,0.006663561
0.00043450392,-0.0075879693
0.0064668576,0.00039994717
0.0013799028,0.0009266138
-0.0024759509,-0.0011541247
0.002488334,0.0012950897
-0.0013282906,0.004144311
0.0025245813,-0.00060641766
-0.0016589911,0.0017266273
-0.0034071985,-0.0007893443
0.01126226,-0.0013424754
0.0016013911,0.010928154
0.0063904673,0.00081539154
0.00080680643,0.006217003
0.018155,0.005270362
0.00997288,0.018471241
-0.009913852,0.0059480667
-0.011472629,-0.012938917
0.0019422364,-0.009282887
-0.00034057765,0.003174901
-0.004669753,-0.0014190674
0.0058261044,-0.01249361
0.009744675,0.002037406
-0.0023297388,0.01638329
0.0030891225,-0.0012173057
0.0022488309,0.0050172806
-0.011176347,0.0024411678
-0.010476528,-0.01211524
-0.024552155,-0.0151360035
0.0024666924,-0.026020706
-0.0042970357,0.007606387
0.018357983,-0.006005764
-0.00080030604,0.017620683
-0.0056113624,0.001294136
0.0069103013,-0.0035578609
0.0037614515,0.010382652
0.02245916,0.0061044693
0.0034775254,0.013863802
0.007853032,0.0023840666
-0.0024853896,0.0058231354
0.0039425907,-0.0015053153
-0.0034593535,0.001359582
0.009428434,-0.0043459535
0.0021938628,0.011355042
-0.0011370985,0.0015892982
-0.005132145,0.00024199486
0.005845889,-0.0038564205
0.007544362,0.005928993
-0.011816476,0.005516529
0.0014367516,-0.015065014
-0.005824741,0.0009292364
-0.00989442,-0.0053500533
0.013085751,-0.010068297
0.0032653352,0.012000918
0.00062792917,-0.002268672
0.0071023717,0.0030623674
0.005100804,0.0057525635
0.006554276,0.0072271824
-0.0039884304,0.005515218
-0.0027430765,-0.00038194656
0.007708684,-0.002477467
0.004158342,0.01257956
0.0047214422,0.0009082556
0.0041178614,0.0014570951
-0.007889772,0.001983881
0.00455449,-0.006952882
0.0027555544,0.0062116385
-0.0014660128,0.003269434
-0.00043774123,0.00040531158
0.0016168419,-0.0040911436
-0.0036933962,0.0009381771
0.008789666,-0.0043826103
-0.009521297,0.008120656
0.003303813,-0.009409368
0.00873314,0.0030064583
6.0374234e-05,0.010257244
0.0096553955,-0.0013614893
0.0022623802,0.009651303
-0.0047462,0.0046976805
0.0072302837,-0.0075419545
0.0071606818,0.007891297
0.003136152,0.0037455559
-0.0036459165,0.00085246563
0.0012301339,-0.007956147
-0.0088776825,-0.00015634298
-0.008219551,-0.009550214
-0.005395349,-0.003306806
0.00056744966,-0.0061348677
-0.003017977,0.006486416
-0.0042338707,-0.00364542
-0.0056271325,-0.0021668077
0.013346541,-0.0089716315
-0.0041918694,0.0069134235
0.006065201,-0.00612545
0.02051167,0.010223269
0.0038808724,0.03571725
0.006382026,-1.347065e-05
0.0051036724,0.0059375763
-0.007030707,0.0069140196
0.00011163648,-0.008627713
-0.008609275,0.0010751486
-0.0071217613,-0.004716575
0.0019969908,-0.0069912076
0.00045211433,-0.0012748837
0.0068601384,-0.0027808547
0.0064324895,0.0032246113
0.011345503,0.010640383
0.007337435,0.009714127
0.0045425515,0.009934425
-0.003019884,0.002765894
0.004521966,-0.0030817986
-0.0016798858,0.0042169094
-0.0032931445,-0.0028645396
0.011831154,-0.0017075539
-0.004181829,0.0069009066
-0.0050801327,-0.005516708
-0.004350508,-0.0027518868
0.0017558436,-0.005389273
-0.004916644,-0.0034705997
-0.0035589659,-0.0022435188
-0.0005362654,-0.005310178
-0.0013584329,-0.0019598007
-0.005252666,-0.002523005
-0.020822713,-0.0061206818
0.0005506102,-0.025846481
0.007812111,0.0003631115
-0.00042868286,0.011761904
0.008591269,0.0015566349
0.0016018719,0.009091377
-0.006083183,0.0006644726
-0.0106556285,-0.007699549
0.0008655749,-0.009733856
-0.003411217,-0.000693202
0.0062916274,-0.00357157
-0.0036875354,0.008017063
0.00030192247,-0.000598371
0.00088544464,-0.004172623
-0.0110268295,0.0025122166
0.007696372,-0.016342103
0.002310093,0.008552313
0.005758989,0.005228758
0.00084218994,0.016540408
0.006746215,-0.0015830398
0.010667021,0.007756114
0.0018730352,0.012370825
0.008794501,0.002973795
-0.002335249,0.009247541
0.013128317,-0.0031598806
-0.0020271991,0.0065128803
-0.0012056681,0.0030589104
0.010792984,-0.0030508637
-0.0075850375,0.0037708282
0.0024848538,-0.0075190067
0.0066083474,-0.002755642
0.007289241,0.003019452
-0.009322848,0.0071200132
-0.010157285,-0.0028001666
0.008540693,-0.009927452
0.002497801,0.0037697554
-0.0035425602,0.0027712584
0.008422115,-0.0050475597
-0.007919329,0.007727742
9.587193e-05,-0.0036981702
0.0052483557,0.00023031235
-0.007871376,0.0015990734
-0.011892629,-0.010104537
0.002003268,-0.016946256
0.008673776,0.00076425076
-0.010571286,0.0036802292
-0.00028182182,-0.004310727
0.008888903,-0.004457891
-0.01076591,0.013908863
-0.0113539705,-0.014818847
0.010233901,-0.0155181885
-0.0036537894,0.01142025
0.009146296,-0.009940624
-0.014505264,0.005228877
-0.009199706,-0.020793736
-0.00608488,-0.011410415
-0.006484238,-0.0019923449
0.012962628,-0.012995124
0.009396953,0.016529322
-0.0062622526,0.008518934
0.010040389,-0.006221533
-0.0028861132,0.009218574
0.0023913216,-0.0002694726
0.0095115,0.0007635355
-0.0027524692,0.014242291
0.0018281654,9.8109245e-05
-0.0011757822,-0.0031161904
-0.0129164485,-0.0036530495
0.008548738,-0.016922116
-0.003077669,0.010048628
0.0030525355,-0.0002809763
-0.030551927,0.0056051016
-0.058383923,-0.039772093
-0.007015044,-0.055025756
-0.009547285,-0.009115458
0.06972982,-0.008428991
-0.021348318,0.078704
0.014218311,-0.024989605
0.00929356,0.015635133
-0.00636583,0.007760644
-0.012670273,-0.0038452744
-0.005729638,-0.017329395
-0.02269199,-0.013288856
0.022302737,-0.024827898
0.008746624,0.026632428
0.00639604,0.010707378
0.0020233542,0.012291551
0.00530876,0.0005013943
0.005799365,0.0028442144
0.0024626139,0.007458329
-0.003895183,0.0034973621
0.011835052,0.002055645
-0.0014703604,0.013851047
-0.00656955,-0.0023864508
0.008023009,-0.009457529
0.0012847894,0.0069795847
-0.0038173299,0.0061895847
0.022615798,-0.0028783083
-0.012389986,0.028139114
-0.0056238887,-0.006358683
0.008016508,-0.0021207929
0.009621239,0.0064610243
0.0075707445,0.00784421
-0.00066279736,0.0032196045
-0.01588593,-0.0026834607
-0.0010329788,-0.019138932
-0.003358113,-3.2305717e-05
0.013003204,-0.0061162114
-0.0048141847,0.017801046
0.003269455,-0.0057848096
0.003351108,0.0027799606
0.003535161,0.0012872219
0.002725167,0.0008376837
-0.0042961114,0.0050622225
-0.0034127906,-0.0021613836
0.0127615975,-0.002545476
0.0013360761,0.010471106
-0.00041039428,-2.592802e-05
-0.0016646648,0.0024579763
0.0024892169,-2.5689602e-05
-0.010024067,0.0023760796
0.0045383302,-0.01791656
-0.0056064785,0.0075193644
-0.0028963292,-0.0070396066
-0.00047477783,-0.0010455847
0.0046044523,0.0008337498
0.007081699,0.008883953
-0.007153744,0.0119121075
0.007614365,-0.002473712
0.010608856,0.009408712
0.0030780754,0.00996685
0.011698173,0.006287217
-0.0048850235,0.009075284
0.008285284,-0.00023639202
-0.0052530114,0.007735491
0.0004640121,-0.009417474
0.0030471692,-0.0037291646
-0.00089860597,0.004917145
-0.0036809908,0.0043263435
0.00048560824,-0.0062513947
-0.008945119,0.0019863844
0.006944196,-0.009814739
0.0056108274,0.005258441
-0.0015035305,0.005190611
-0.00013801134,-0.0031988025
0.008017671,-0.0004312396
0.009065269,0.004046917
-0.011297029,0.011411667
0.0017132631,-0.0070290565
-0.0010054191,0.004654169
-0.006793501,-0.0014334321
-0.003555247,-0.004562497
-0.011614064,-0.0038470626
-0.013274661,-0.007428944
0.0088495165,-0.012290716
-8.0927566e-05,0.01342237
