sf_td3_return,benchmark_return
-0.0050429986,0.002342105
-0.0034229166,0.00088620186
0.019521065,-0.0017704368
-0.00014406904,0.016326785
0.012745449,0.00081539154
0.006092343,0.012730122
0.005307747,0.0044841766
-0.004690452,0.0070643425
0.0043308116,-0.005027294
-0.009187812,0.0005508661
-0.017735848,-0.008597314
-0.003429256,-0.019080102
0.00048099426,-0.004658282
0.013084431,0.0018122196
-0.03024638,0.009783387
-0.0057879942,-0.030289173
-0.009276052,-0.005712211
-0.009353164,-0.00959909
0.0015286965,-0.008821368
-0.00976465,0.004633069
-0.0044171796,-0.010676503
0.0128609305,-0.005528331
0.007677949,0.01399827
0.012478506,0.0061187744
0.008247992,0.011870861
-0.04124305,0.007142067
0.0013675544,-0.03941679
-0.006428386,0.00096833706
-0.001514004,-0.005565107
0.0069612027,-0.004502356
-0.010872185,0.00639987
-0.0174437,-0.010104835
-0.008478928,-0.017014503
-0.013980067,-0.0035482645
-0.012694591,-0.01616764
-0.00420121,-0.011138737
0.018262375,-0.0042999387
-0.016112834,0.01883471
-0.013699764,-0.015433729
0.028224414,-0.017111719
0.027721563,0.026644588
-0.0019947276,0.027989268
-0.011170581,-0.0014002919
-0.023148058,-0.011459708
-0.0053157355,-0.021056294
-0.0014135245,-0.0032054186
-0.0013195599,0.0012433529
0.030131208,-0.0009692311
-0.016622886,0.028341174
0.02234266,-0.013445675
0.011117062,0.018592715
-0.0056888983,0.011196613
-0.0019092686,-0.0032758117
0.021264102,-0.0029654503
0.014471984,0.024691105
0.015697066,0.013417721
0.0062318295,0.010702372
0.0067821327,7.43866e-05
0.027798455,0.006098509
-0.0069714,0.025864363
0.00030311703,-0.003921032
-0.016732955,-0.0024363995
-0.0065752785,-0.015479028
0.01497741,-0.004557371
0.010879552,0.012561083
0.011189183,0.013078332
-0.01934355,0.010169268
0.04423733,-0.019507587
0.00063865114,0.036951303
-0.0034669153,0.0009635687
0.0018367504,-0.0062569976
-0.0019884477,0.0016764402
0.002837726,-0.0011637211
0.0062511708,-0.00022375584
-0.0029385188,0.005943179
0.015171306,-0.0013456345
0.0031096889,0.0118047
0.0006408858,0.0028141737
-0.014740119,0.004473686
-0.00086635904,-0.014486551
0.025468674,9.071827e-05
-0.00092248525,0.021777987
-0.001018325,-0.005630493
-0.0137867015,0.0010137558
-0.011079762,-0.014022052
3.3912762e-05,-0.010332584
0.009289114,4.708767e-05
-0.008637031,0.0054633617
0.015688825,-0.00902921
0.005326233,0.015789509
-0.008702255,0.0030466318
-0.021742322,-0.0041716695
-0.010899926,-0.02249676
-0.0057684025,-0.008486092
0.0019446922,-0.0049489737
0.013760791,0.0028146505
-0.011769109,0.016034842
0.0052533243,-0.010456204
-0.0026616515,0.005342245
-0.009997458,0.0011333227
0.011866877,-0.011005759
-0.00173589,0.010496855
-0.003759026,-0.0022140145
0.008934017,-0.00032818317
-0.011691988,0.0040256977
0.022204975,-0.010210216
-0.00046630105,0.021273255
0.00647135,-0.0033589005
0.00754026,0.0055627823
0.004095088,0.007978559
0.0056623397,0.006386161
-0.004316757,0.0032945871
-0.01899307,-0.011420667
-0.009218729,-0.018103063
0.0131392125,-0.00758034
0.009460141,0.010014653
0.0058624083,0.007612467
0.0008749848,0.0031044483
-0.0015155716,0.00029289722
0.007931065,0.0060920715
-0.00896751,0.0008444786
0.008426244,-0.0076810718
0.0037128942,0.010942459
0.0019003444,0.00020301342
-0.0003319621,-0.0011445284
-0.0017459012,-0.003756702
0.004848981,-0.0010313988
-0.006604026,0.007838964
-0.0074354783,-0.00608021
0.0029256844,-0.0073384643
0.010289097,0.0050264597
-0.0010390225,0.011121035
0.0014054948,-0.0045745373
-0.009006191,0.0011376143
0.0018718437,-0.012634754
-0.021513289,0.0038532019
-0.0019397178,-0.020608008
0.009587722,-0.002550602
-0.006970955,0.0032930374
0.0033602905,-0.01016438
-0.006705445,0.0021990538
-0.0031028031,-0.007065892
0.0067159887,0.00015735626
0.013294013,0.010462642
0.0020819744,0.011738062
-0.017239185,0.00121212
0.0014238949,-0.017198801
-0.017920041,-0.0017671585
-0.010743291,-0.016572118
-0.0037533648,-0.010702848
0.012426008,-0.0028361082
-0.008476869,0.0105679035
0.0104266,-0.008733511
-0.010620151,0.011670113
0.013533205,-0.011925936
0.010426858,0.012008071
-0.015232336,0.0098006725
0.002083324,-0.016292393
0.00320287,0.0023459196
0.007926935,0.0041202307
-0.0024488808,0.0060349703
0.010608992,-0.0011664629
0.0033424802,0.009981751
0.013732497,0.0043227673
0.010202449,0.012633324
-0.0066427127,0.009827495
0.002870195,-0.005915582
-0.0029929008,0.0024051666
0.0038566967,7.677078e-05
0.0026304566,0.0030231476
-0.004726181,0.0029258728
0.0098842895,-0.0011366606
0.0039556012,0.011388779
0.0023541786,-0.0042087436
-0.0003193473,0.0029720068
-0.0032438394,-0.000310421
-0.0060387636,-0.002343297
