sf_td3_return,benchmark_return
0.0019342081,0.002342105
-0.002536351,0.00088620186
0.021858634,-0.0017704368
0.005663177,0.016326785
0.015964074,0.00081539154
0.0031933389,0.012730122
0.007368495,0.0044841766
-0.0040726596,0.0070643425
0.0049243704,-0.005027294
-0.014661275,0.0005508661
-0.023936525,-0.008597314
-0.00094427296,-0.019080102
0.0050050146,-0.004658282
0.007976186,0.0018122196
-0.031881917,0.009783387
-0.0071009803,-0.030289173
-0.007971337,-0.005712211
-0.0097973365,-0.00959909
0.0031849481,-0.008821368
-0.008044094,0.004633069
-0.007025509,-0.010676503
0.016393734,-0.005528331
0.0037463258,0.01399827
0.019063098,0.0061187744
0.011134134,0.011870861
-0.043250926,0.007142067
0.0050842604,-0.03941679
-0.01418363,0.00096833706
-0.010212115,-0.005565107
0.0095536085,-0.004502356
-0.013298304,0.00639987
-0.018495696,-0.010104835
-0.0059575173,-0.017014503
-0.020451076,-0.0035482645
-0.0072547197,-0.01616764
-0.00081148045,-0.011138737
0.01979231,-0.0042999387
-0.018479565,0.01883471
-0.026786178,-0.015433729
0.03132797,-0.017111719
0.032429162,0.026644588
0.0011347885,0.027989268
-0.0074406695,-0.0014002919
-0.02772164,-0.011459708
-0.007360675,-0.021056294
0.0022665844,-0.0032054186
-0.0009883795,0.0012433529
0.027332911,-0.0009692311
-0.022780646,0.028341174
0.025717542,-0.013445675
0.014287641,0.018592715
0.00140802,0.011196613
-0.0030447224,-0.0032758117
0.022470616,-0.0029654503
0.012437455,0.024691105
0.01519773,0.013417721
-0.008470329,0.010702372
-0.0052988683,7.43866e-05
0.022041425,0.006098509
-0.0051761614,0.025864363
-0.008704665,-0.003921032
-0.02741859,-0.0024363995
-0.013374043,-0.015479028
0.013267389,-0.004557371
0.010014335,0.012561083
0.008409212,0.013078332
-0.03219654,0.010169268
0.053639513,-0.019507587
0.013705675,0.036951303
-0.0076888334,0.0009635687
0.010640742,-0.0062569976
-0.009001302,0.0016764402
-0.0007620988,-0.0011637211
0.0033794078,-0.00022375584
0.00024137298,0.005943179
0.011039843,-0.0013456345
0.0052957586,0.0118047
-0.0012637292,0.0028141737
-0.0134009365,0.004473686
-0.0006533711,-0.014486551
0.02916889,9.071827e-05
-0.006291113,0.021777987
-0.0017190789,-0.005630493
-0.020668792,0.0010137558
-0.015806284,-0.014022052
-0.002760306,-0.010332584
0.0075132344,4.708767e-05
-0.010547663,0.0054633617
0.015239942,-0.00902921
0.0064863665,0.015789509
-0.0074820314,0.0030466318
-0.025908243,-0.0041716695
-0.011059269,-0.02249676
-0.011560702,-0.008486092
0.005232017,-0.0049489737
0.020455325,0.0028146505
-0.012420214,0.016034842
0.007146871,-0.010456204
-0.0021154364,0.005342245
