sf_td3_return,benchmark_return
-0.00077338144,-0.0026112199
-0.0029886179,0.002342105
-0.006467227,0.00088620186
0.01940035,-0.0017704368
0.0020344928,0.016326785
0.014056429,0.00081539154
0.0059000254,0.012730122
0.0078095235,0.0044841766
-0.006486565,0.0070643425
0.0062466376,-0.005027294
-0.011618432,0.0005508661
-0.020333,-0.008597314
-0.0010222755,-0.019080102
0.0021424592,-0.004658282
0.0092123635,0.0018122196
-0.03242325,0.009783387
-0.0059834532,-0.030289173
-0.0099454075,-0.005712211
-0.0107874125,-0.00959909
0.00052306056,-0.008821368
-0.009293519,0.004633069
-0.0045316927,-0.010676503
0.0135634765,-0.005528331
0.0066713504,0.01399827
0.016013272,0.0061187744
0.007824287,0.011870861
-0.040648982,0.007142067
0.006067414,-0.03941679
-0.01000445,0.00096833706
-0.0056769885,-0.005565107
0.006757185,-0.004502356
-0.013548482,0.00639987
-0.016568568,-0.010104835
-0.0045880154,-0.017014503
-0.0173916,-0.0035482645
-0.009121817,-0.01616764
-0.0044916123,-0.011138737
0.018884227,-0.0042999387
-0.014665764,0.01883471
-0.020874068,-0.015433729
0.025896013,-0.017111719
0.028832026,0.026644588
0.0010061301,0.027989268
-0.008920968,-0.0014002919
-0.024383027,-0.011459708
-0.0076231584,-0.021056294
0.0032218248,-0.0032054186
-3.677234e-05,0.0012433529
0.02356859,-0.0009692311
-0.019373324,0.028341174
0.02273503,-0.013445675
0.010980621,0.018592715
0.0025012605,0.011196613
-0.0027973652,-0.0032758117
0.025134653,-0.0029654503
0.010826033,0.024691105
0.0145828165,0.013417721
0.0026558265,0.010702372
0.0032946244,7.43866e-05
0.018191718,0.006098509
-0.0052098483,0.025864363
-0.0046392903,-0.003921032
-0.02301136,-0.0024363995
-0.0058829747,-0.015479028
0.013224512,-0.004557371
0.008891121,0.012561083
0.008111674,0.013078332
-0.030498698,0.010169268
0.04737787,-0.019507587
0.008569319,0.036951303
-0.004185375,0.0009635687
0.0075910985,-0.0062569976
-0.007436443,0.0016764402
-0.0011902042,-0.0011637211
0.0044522397,-0.00022375584
-0.00031891838,0.005943179
0.013275649,-0.0013456345
