sk_td3_return,benchmark_return
0.00042307744,0.002342105
-0.0077241478,0.00088620186
0.027934315,-0.0017704368
0.005979814,0.016326785
0.019145567,0.00081539154
0.008860228,0.012730122
0.0016282895,0.0044841766
-0.007174091,0.0070643425
0.0018980922,-0.005027294
-0.013740457,0.0005508661
-0.022740025,-0.008597314
-0.0031592948,-0.019080102
0.0036487167,-0.004658282
0.010402405,0.0018122196
-0.035655968,0.009783387
-0.009597044,-0.030289173
-0.009448295,-0.005712211
-0.008841889,-0.00959909
-0.0029738997,-0.008821368
-0.010155251,0.004633069
-0.007642955,-0.010676503
0.015479011,-0.005528331
0.0073481263,0.01399827
0.016217807,0.0061187744
0.008265084,0.011870861
-0.045185942,0.007142067
-0.0015579348,-0.03941679
-0.0070512234,0.00096833706
-0.007139887,-0.005565107
0.009768718,-0.004502356
-0.012390932,0.00639987
-0.018179482,-0.010104835
-0.008881343,-0.017014503
-0.014131406,-0.0035482645
-0.01198991,-0.01616764
-2.8590692e-05,-0.011138737
0.019159073,-0.0042999387
-0.019120038,0.01883471
-0.015913278,-0.015433729
0.03048981,-0.017111719
0.034694564,0.026644588
-0.0028259598,0.027989268
-0.008292964,-0.0014002919
-0.028334292,-0.011459708
-0.005843602,-0.021056294
0.00013388802,-0.0032054186
-0.0022195368,0.0012433529
0.028888004,-0.0009692311
-0.020766996,0.028341174
0.024595812,-0.013445675
0.013893548,0.018592715
0.00065967435,0.011196613
-0.0051252856,-0.0032758117
0.03139732,-0.0029654503
0.0145336455,0.024691105
0.015713405,0.013417721
-0.0011358728,0.010702372
0.010131162,7.43866e-05
0.030362206,0.006098509
-0.0036702964,0.025864363
-0.0035179057,-0.003921032
-0.022783348,-0.0024363995
-0.004420803,-0.015479028
0.008172438,-0.004557371
0.014123529,0.012561083
0.013229325,0.013078332
-0.031403825,0.010169268
0.050839722,-0.019507587
0.005370297,0.036951303
-0.0038565355,0.0009635687
0.004945272,-0.0062569976
-0.008135522,0.0016764402
-0.005238654,-0.0011637211
0.0032247,-0.00022375584
0.0010051156,0.005943179
0.013453648,-0.0013456345
0.010676819,0.0118047
8.249134e-05,0.0028141737
-0.01596088,0.004473686
-0.0051901173,-0.014486551
0.031145563,9.071827e-05
-0.008950242,0.021777987
0.00035912317,-0.005630493
-0.020043982,0.0010137558
-0.013258453,-0.014022052
-0.0027250538,-0.010332584
0.0088481605,4.708767e-05
-0.006763297,0.0054633617
0.012863007,-0.00902921
0.0062975646,0.015789509
-0.011011649,0.0030466318
-0.027391868,-0.0041716695
-0.0068302304,-0.02249676
-0.0087493835,-0.008486092
0.0025038978,-0.0049489737
0.016125983,0.0028146505
-0.014526357,0.016034842
0.004171881,-0.010456204
-0.00768192,0.005342245
-0.013263894,0.0011333227
0.017061668,-0.011005759
-0.003055729,0.010496855
-0.002518235,-0.0022140145
0.009578662,-0.00032818317
-0.017465938,0.0040256977
0.027765265,-0.010210216
0.006308082,0.021273255
0.006468849,-0.0033589005
0.008972813,0.0055627823
0.013215786,0.007978559
0.005692002,0.006386161
-0.009435096,0.0032945871
-0.014934418,-0.011420667
-0.008141985,-0.018103063
0.019459667,-0.00758034
0.016787138,0.010014653
0.008883668,0.007612467
-4.151324e-05,0.0031044483
0.005639072,0.00029289722
0.0011681332,0.0060920715
-0.009306366,0.0008444786
0.011731569,-0.0076810718
0.0044902777,0.010942459
0.004755513,0.00020301342
-0.005870381,-0.0011445284
0.0009781264,-0.003756702
0.009440718,-0.0010313988
-0.0059992643,0.007838964
-0.005406396,-0.00608021
-0.004115359,-0.0073384643
0.009820274,0.0050264597
-0.0026628347,0.011121035
0.005317763,-0.0045745373
-0.017184203,0.0011376143
0.002423385,-0.012634754
-0.020937825,0.0038532019
-0.0015496511,-0.020608008
0.013466938,-0.002550602
-0.01084637,0.0032930374
0.004731924,-0.01016438
-0.008741691,0.0021990538
0.0016496739,-0.007065892
0.017840182,0.00015735626
0.013693523,0.010462642
-0.00262998,0.011738062
-0.017215207,0.00121212
0.0032658016,-0.017198801
-0.019759763,-0.0017671585
-0.017278172,-0.016572118
-0.0021683238,-0.010702848
0.012257433,-0.0028361082
-0.0092054,0.0105679035
0.017217467,-0.008733511
-0.016840516,0.011670113
0.016316669,-0.011925936
0.012937105,0.012008071
-0.016525092,0.0098006725
0.0018176645,-0.016292393
0.0028447914,0.0023459196
0.0049607446,0.0041202307
-0.0024662083,0.0060349703
0.013596045,-0.0011664629
0.0060991864,0.009981751
0.014619896,0.0043227673
0.0071548796,0.012633324
-0.011092097,0.009827495
-6.5185304e-06,-0.005915582
0.00019473056,0.0024051666
0.0049146973,7.677078e-05
0.0021439812,0.0030231476
-0.0033445463,0.0029258728
0.01183794,-0.0011366606
-0.003786274,0.011388779
0.0060315654,-0.0042087436
0.0010536194,0.0029720068
0.004370886,-0.000310421
-0.0074638124,-0.002343297
0.0009519055,-0.003256619
0.0025822585,0.00066125393
-0.011182847,0.001965046
-0.009676899,-0.010171711
0.018465107,-0.0068282485
0.011138912,0.015743494
1.5787698e-05,0.008041143
-0.011817748,-0.0013625622
-0.007484855,-0.010782659
-0.01097928,-0.008024275
0.023829624,-0.008574188
0.0017836929,0.01650095
-0.0031194775,-0.0016537309
0.0016608775,-0.001691997
-0.013426054,-0.000908196
-0.003685544,-0.0066152215
0.004239905,-0.0002669096
-0.010071646,0.0014408827
0.016877659,-0.010089219
0.011662693,0.012378097
-0.006212613,0.0034451485
-0.0026429638,-0.0032586455
-0.010568566,-0.0041897893
-0.005788671,-0.0069417357
0.015923286,-0.007732153
0.010527247,-0.0010753274
0.0040994943,0.010031819
-0.006923857,-0.0015277863
0.0047462704,-0.0040708184
0.021286555,0.0046584606
-0.0046042623,0.021208644
0.0023541644,-0.005920768
0.00090051873,0.0003105402
0.007011655,0.0027325153
0.0021452368,0.005007863
0.006118159,0.0012760162
0.009673881,0.005595207
-0.006949629,0.0042797327
0.012305115,-0.0068044066
-0.0049130716,0.01261735
-0.0007322296,-0.00316602
-0.0066689854,-0.007150352
0.00029404004,-0.0030055642
-0.00801068,-0.00014162064
-0.0022294088,-0.006459594
0.008632824,-0.0003771186
-0.0040219454,0.006288886
0.008137789,-0.002183497
0.010728808,0.007968664
0.0028371315,0.008357525
-0.007162693,0.0003157854
-0.010488506,-0.0037720203
-0.0017209972,-0.010685146
0.0050679087,-0.0055238605
0.011461829,0.006210804
0.007046672,0.009339452
0.0066701462,0.0025103092
0.0005973054,0.0013890266
0.0040680757,0.0033112764
0.011900946,0.0022115707
0.0051646,0.010599256
-0.001687686,0.0031266212
-0.0008099788,0.0046766996
0.0035563915,7.1287155e-05
0.0030665188,0.0052102804
0.0010743422,0.00075769424
-0.0076682125,0.0023152828
0.003420581,-0.006683588
0.0030661868,0.005004406
0.0073996433,0.002826929
-0.013990449,0.0020008087
-0.008006928,-0.009771347
-0.0015867433,-0.001888454
0.009621692,-0.0042670965
-0.00349815,0.011621237
-0.009742089,-0.0044721365
0.006063712,-0.005412221
-0.0025816578,0.0015029907
0.0066446816,0.002992034
-0.009611914,0.00074350834
-0.0058317734,-0.010231197
-0.007952898,-0.0051693916
0.00010680543,-0.008367717
0.0070868474,0.0007493496
-0.0077726175,-0.0010715127
0.008574021,-0.0050738454
-0.011387506,0.005370617
0.0022428904,-0.010836244
0.00787813,0.0072574615
0.013087516,0.0062037706
0.0027221558,0.008469105
-0.0014549212,0.0010778904
0.000797205,-0.004824519
-0.008277878,0.0033351183
-0.008179936,-0.0056186914
0.0002928498,-0.0057380795
0.0038545679,0.001670599
0.0037740897,0.0021988153
-0.00023158493,0.002519846
-0.0020679245,-0.00051152706
0.011867121,-0.0020336509
-0.00851734,0.0095899105
0.004017775,-0.008275449
-0.0035412912,0.00017511845
-0.001636484,-0.0030779243
-0.011275359,-0.0022264123
-0.0021446245,-0.010756314
0.004211246,-0.0031282902
-0.0113604665,0.0012671947
-0.0008495092,-0.0114094615
0.00718391,-0.0020408034
-0.005392992,0.0034595728
0.0014306208,-0.0047180653
-0.01725113,-0.002212882
