sk_td3_return,benchmark_return
0.0028789751,-0.0026112199
-0.0031202405,0.002342105
-0.003814991,0.00088620186
0.019978177,-0.0017704368
-0.0012972078,0.016326785
0.010832559,0.00081539154
0.005103735,0.012730122
0.0068558957,0.0044841766
-0.007728474,0.0070643425
-0.00051838136,-0.005027294
-0.0112521835,0.0005508661
-0.021303399,-0.008597314
-0.0031637684,-0.019080102
0.003022359,-0.004658282
0.011180405,0.0018122196
-0.03206352,0.009783387
-0.0072728777,-0.030289173
-0.008445377,-0.005712211
-0.010406712,-0.00959909
0.0014061533,-0.008821368
-0.009979768,0.004633069
-0.0050835577,-0.010676503
0.014926852,-0.005528331
0.007448265,0.01399827
0.017740509,0.0061187744
0.00956956,0.011870861
-0.04333796,0.007142067
0.0015639612,-0.03941679
-0.010341088,0.00096833706
-0.0068441364,-0.005565107
0.0062504215,-0.004502356
-0.012739501,0.00639987
-0.019419389,-0.010104835
-0.0055384086,-0.017014503
-0.0172636,-0.0035482645
-0.011671134,-0.01616764
-0.003953972,-0.011138737
0.022214202,-0.0042999387
-0.016663676,0.01883471
-0.015205092,-0.015433729
0.02720242,-0.017111719
0.033020116,0.026644588
-0.0042485483,0.027989268
-0.011264374,-0.0014002919
-0.021996079,-0.011459708
-0.0058617583,-0.021056294
-0.006835376,-0.0032054186
-0.00037112995,0.0012433529
0.024487393,-0.0009692311
-0.01791555,0.028341174
0.025948247,-0.013445675
0.015612908,0.018592715
-0.008449236,0.011196613
-0.0028320213,-0.0032758117
0.020628426,-0.0029654503
0.012984117,0.024691105
0.017153565,0.013417721
-0.007663647,0.010702372
0.0066852984,7.43866e-05
0.019739704,0.006098509
-0.0077555836,0.025864363
-0.005673745,-0.003921032
-0.01942416,-0.0024363995
-0.0077227294,-0.015479028
0.014603913,-0.004557371
0.01267188,0.012561083
0.008132436,0.013078332
-0.01855228,0.010169268
0.055132944,-0.019507587
0.0052204747,0.036951303
-0.005746474,0.0009635687
0.0035389662,-0.0062569976
-0.005209981,0.0016764402
-0.005256084,-0.0011637211
0.0027896853,-0.00022375584
-0.00080270384,0.005943179
0.013559442,-0.0013456345
0.003745847,0.0118047
0.0037501932,0.0028141737
-0.012882371,0.004473686
0.00026102495,-0.014486551
0.02654776,9.071827e-05
-0.009777972,0.021777987
-0.00028971236,-0.005630493
-0.020906279,0.0010137558
-0.013933369,-0.014022052
-0.0010079319,-0.010332584
0.0050167246,4.708767e-05
-0.0048910845,0.0054633617
0.01917624,-0.00902921
0.007568014,0.015789509
-0.005133614,0.0030466318
-0.02144455,-0.0041716695
-0.00889263,-0.02249676
-0.0063593155,-0.008486092
0.002798568,-0.0049489737
0.016190559,0.0028146505
-0.012596022,0.016034842
0.006074335,-0.010456204
0.00119528,0.005342245
-0.009992634,0.0011333227
0.014242145,-0.011005759
-0.0016999681,0.010496855
0.00540952,-0.0022140145
0.0077851475,-0.00032818317
-0.01218867,0.0040256977
0.022040823,-0.010210216
0.0016261433,0.021273255
0.007914722,-0.0033589005
0.0093694115,0.0055627823
0.009197601,0.007978559
0.0063289525,0.006386161
-0.013666012,0.0032945871
-0.01826917,-0.011420667
-0.010321336,-0.018103063
0.012631821,-0.00758034
0.008602142,0.010014653
0.0043443334,0.007612467
0.003474706,0.0031044483
0.0096003255,0.00029289722
0.012492532,0.0060920715
-0.007395711,0.0008444786
0.011995645,-0.0076810718
0.0047314037,0.010942459
0.009289426,0.00020301342
-0.010704497,-0.0011445284
-0.0020612506,-0.003756702
0.006241842,-0.0010313988
-0.0059847645,0.007838964
-0.008472344,-0.00608021
-0.0010097793,-0.0073384643
0.0137048615,0.0050264597
-0.0045271493,0.011121035
0.0021225938,-0.0045745373
-0.013591951,0.0011376143
-0.0002926563,-0.012634754
-0.023717713,0.0038532019
0.00036942805,-0.020608008
0.0029449107,-0.002550602
-0.00983248,0.0032930374
0.0033008563,-0.01016438
-0.0039041215,0.0021990538
-0.001078474,-0.007065892
0.014633378,0.00015735626
0.013553729,0.010462642
0.00025641464,0.011738062
-0.014824798,0.00121212
-0.00029451342,-0.017198801
-0.018586403,-0.0017671585
-0.014667013,-0.016572118
-0.0035754647,-0.010702848
0.016748894,-0.0028361082
-0.0096354,0.0105679035
0.011183118,-0.008733511
-0.011495954,0.011670113
0.008597436,-0.011925936
0.013535687,0.012008071
-0.015554457,0.0098006725
0.003351328,-0.016292393
0.00023447235,0.0023459196
0.0062910365,0.0041202307
-0.0019629607,0.0060349703
0.0139861815,-0.0011664629
0.003455912,0.009981751
0.0139467865,0.0043227673
0.0029847636,0.012633324
-0.005747505,0.009827495
-0.0029094447,-0.005915582
-0.00096690515,0.0024051666
0.0036262362,7.677078e-05
0.00044745256,0.0030231476
-0.002415246,0.0029258728
0.014233457,-0.0011366606
0.0031456994,0.011388779
0.0061829304,-0.0042087436
-0.0020382272,0.0029720068
0.0020070688,-0.000310421
-0.0043279,-0.002343297
0.0027915328,-0.003256619
-0.0025089898,0.00066125393
-0.013896094,0.001965046
-0.0018258189,-0.010171711
0.01961168,-0.0068282485
0.006802815,0.015743494
-0.0051076803,0.008041143
-0.011511623,-0.0013625622
-0.0052033374,-0.010782659
-0.01037753,-0.008024275
0.016142467,-0.008574188
-0.0014361468,0.01650095
0.00066930446,-0.0016537309
0.0015443496,-0.001691997
-0.00268482,-0.000908196
-0.0026775436,-0.0066152215
0.002173807,-0.0002669096
-0.006695173,0.0014408827
0.01723914,-0.010089219
0.0071366103,0.012378097
-0.0050050784,0.0034451485
-0.0029790672,-0.0032586455
-0.0076679895,-0.0041897893
-0.0067118597,-0.0069417357
-0.0007461019,-0.007732153
0.016132463,-0.0010753274
-0.00032938767,0.010031819
-0.003651052,-0.0015277863
0.0059197205,-0.0040708184
0.019399876,0.0046584606
-0.00609487,0.021208644
0.0061405613,-0.005920768
0.0007359692,0.0003105402
0.0048556933,0.0027325153
0.0017152982,0.005007863
0.007703439,0.0012760162
0.0031564874,0.005595207
-0.0008454457,0.0042797327
0.012411094,-0.0068044066
-0.0027558939,0.01261735
-0.0081995055,-0.00316602
-0.005139677,-0.007150352
0.0027358083,-0.0030055642
-0.0065600127,-0.00014162064
-0.0016303885,-0.006459594
0.008298453,-0.0003771186
0.0004471786,0.006288886
0.008741904,-0.002183497
0.008437595,0.007968664
0.0015131119,0.008357525
-0.00051255885,0.0003157854
-0.012099645,-0.0037720203
-0.0029443726,-0.010685146
0.003265663,-0.0055238605
0.010679576,0.006210804
