sk_td3_return,benchmark_return
-0.000724384,-0.0026112199
-0.0019401123,0.002342105
-0.0037496258,0.00088620186
0.023666658,-0.0017704368
0.006732781,0.016326785
0.017159276,0.00081539154
0.006236245,0.012730122
0.0041035246,0.0044841766
-0.0075014043,0.0070643425
0.0026586947,-0.005027294
-0.014899393,0.0005508661
-0.021121874,-0.008597314
-0.0014001207,-0.019080102
0.004145413,-0.004658282
0.014371596,0.0018122196
-0.03624463,0.009783387
-0.0070611457,-0.030289173
-0.00882115,-0.005712211
-0.008437027,-0.00959909
-0.0019131064,-0.008821368
-0.009745791,0.004633069
-0.008521678,-0.010676503
0.01880304,-0.005528331
0.0052713105,0.01399827
0.013668592,0.0061187744
0.009840079,0.011870861
-0.042583473,0.007142067
0.0011995267,-0.03941679
-0.006930731,0.00096833706
-0.007582845,-0.005565107
0.009699905,-0.004502356
-0.0116606355,0.00639987
-0.01688344,-0.010104835
-0.0140265515,-0.017014503
-0.017953895,-0.0035482645
-0.013826835,-0.01616764
-0.0051472364,-0.011138737
0.020107582,-0.0042999387
-0.020239562,0.01883471
-0.023964219,-0.015433729
0.02996745,-0.017111719
0.031852074,0.026644588
-0.0026033672,0.027989268
-0.010986037,-0.0014002919
-0.026545718,-0.011459708
-0.003903202,-0.021056294
-0.0014376969,-0.0032054186
0.00011011663,0.0012433529
0.03280423,-0.0009692311
-0.018241832,0.028341174
0.023510307,-0.013445675
0.012732698,0.018592715
-0.0006315576,0.011196613
-0.0063529667,-0.0032758117
0.026116977,-0.0029654503
0.011554866,0.024691105
0.017077148,0.013417721
0.0008747031,0.010702372
0.0036109888,7.43866e-05
0.027656766,0.006098509
-0.005146891,0.025864363
0.00049646664,-0.003921032
-0.01779831,-0.0024363995
-0.0012661268,-0.015479028
0.017609227,-0.004557371
0.00762209,0.012561083
0.00844658,0.013078332
-0.02681573,0.010169268
0.04849681,-0.019507587
0.013984909,0.036951303
-0.0073897005,0.0009635687
0.0065336344,-0.0062569976
-0.007160793,0.0016764402
-0.0006818741,-0.0011637211
0.003305128,-0.00022375584
0.0025951464,0.005943179
0.01155852,-0.0013456345
0.00714332,0.0118047
-0.00013963586,0.0028141737
-0.01827404,0.004473686
0.001246174,-0.014486551
0.024350235,9.071827e-05
0.00040580006,0.021777987
0.002772591,-0.005630493
-0.01630905,0.0010137558
-0.013579978,-0.014022052
-0.0009768235,-0.010332584
0.010726229,4.708767e-05
-0.007845355,0.0054633617
0.014920096,-0.00902921
0.0062848725,0.015789509
-0.010503342,0.0030466318
-0.024186494,-0.0041716695
-0.010851381,-0.02249676
-0.00783829,-0.008486092
0.0033033201,-0.0049489737
0.022458548,0.0028146505
-0.014186822,0.016034842
0.004467586,-0.010456204
-0.005557644,0.005342245
-0.012279683,0.0011333227
0.0151956715,-0.011005759
-0.002034191,0.010496855
0.0010292269,-0.0022140145
0.012127852,-0.00032818317
-0.010670637,0.0040256977
0.026983498,-0.010210216
4.859677e-05,0.021273255
0.006141765,-0.0033589005
0.009416764,0.0055627823
0.0063838433,0.007978559
0.0075357812,0.006386161
-0.0063814702,0.0032945871
-0.01787974,-0.011420667
-0.011170176,-0.018103063
0.016898304,-0.00758034
0.014857628,0.010014653
0.0016262517,0.007612467
-0.0004900936,0.0031044483
0.0036474564,0.00029289722
0.0028477937,0.0060920715
-0.011028497,0.0008444786
0.0115667395,-0.0076810718
0.0049409065,0.010942459
0.006297205,0.00020301342
-0.0053096777,-0.0011445284
-0.0012997237,-0.003756702
0.010396166,-0.0010313988
-0.009704263,0.007838964
-0.008931339,-0.00608021
0.0006755621,-0.0073384643
0.011217793,0.0050264597
0.0007735004,0.011121035
0.0035036309,-0.0045745373
-0.014780742,0.0011376143
0.0011365899,-0.012634754
-0.019532857,0.0038532019
-0.0020021442,-0.020608008
0.010430868,-0.002550602
-0.008864086,0.0032930374
0.0038301093,-0.01016438
-0.0053929617,0.0021990538
-0.0031846985,-0.007065892
0.007088824,0.00015735626
0.014870232,0.010462642
-0.0015105616,0.011738062
-0.01637635,0.00121212
0.0011601081,-0.017198801
-0.019919124,-0.0017671585
-0.007824187,-0.016572118
-0.0057588634,-0.010702848
0.0133229755,-0.0028361082
-0.011642301,0.0105679035
0.01655733,-0.008733511
-0.01435042,0.011670113
0.01359415,-0.011925936
0.01335527,0.012008071
-0.019826887,0.0098006725
0.002353713,-0.016292393
0.0011665047,0.0023459196
0.006405922,0.0041202307
-0.00025701176,0.0060349703
0.014263445,-0.0011664629
0.0044906004,0.009981751
0.013927494,0.0043227673
0.005491642,0.012633324
-0.0069033294,0.009827495
-0.00163709,-0.005915582
-3.9914336e-05,0.0024051666
0.0042709056,7.677078e-05
0.002349582,0.0030231476
-0.003741142,0.0029258728
0.011991653,-0.0011366606
0.00045911086,0.011388779
0.006037678,-0.0042087436
0.0023102195,0.0029720068
0.0040360754,-0.000310421
-0.0077326153,-0.002343297
0.0017259283,-0.003256619
0.0034700555,0.00066125393
-0.01230233,0.001965046
-0.007983106,-0.010171711
0.016724145,-0.0068282485
0.009446671,0.015743494
0.0012168129,0.008041143
-0.014173024,-0.0013625622
-0.008723923,-0.010782659
-0.011210738,-0.008024275
0.020358318,-0.008574188
0.0016515971,0.01650095
-0.004849861,-0.0016537309
-0.0020931037,-0.001691997
-0.008858921,-0.000908196
-0.0041819173,-0.0066152215
0.003622712,-0.0002669096
-0.012023236,0.0014408827
0.014802473,-0.010089219
0.010154566,0.012378097
-0.005683886,0.0034451485
-0.0070867464,-0.0032586455
-0.007710875,-0.0041897893
-0.008606519,-0.0069417357
0.0116947,-0.007732153
0.007666237,-0.0010753274
0.00085477467,0.010031819
-0.010455596,-0.0015277863
0.008999507,-0.0040708184
0.023418294,0.0046584606
-0.00817195,0.021208644
0.0014378433,-0.005920768
0.005424807,0.0003105402
0.0049784435,0.0027325153
-0.0009278401,0.005007863
0.0074387314,0.0012760162
0.008196536,0.005595207
0.002684716,0.0042797327
0.009543353,-0.0068044066
-0.00084134506,0.01261735
-0.010723878,-0.00316602
-0.0041432204,-0.007150352
-0.0031937072,-0.0030055642
-0.0068414058,-0.00014162064
-1.6888793e-05,-0.006459594
0.005876965,-0.0003771186
-0.0026008438,0.006288886
0.008835523,-0.002183497
0.0087545235,0.007968664
0.0020055908,0.008357525
-0.0062874495,0.0003157854
-0.011525254,-0.0037720203
-0.0016407291,-0.010685146
0.0016172598,-0.0055238605
0.013407831,0.006210804
0.0051582297,0.009339452
0.0051293867,0.0025103092
-0.006141491,0.0013890266
0.0025183843,0.0033112764
0.007520332,0.0022115707
0.0045307768,0.010599256
0.0030185073,0.0031266212
-0.00032632356,0.0046766996
0.0055050473,7.1287155e-05
0.0033920999,0.0052102804
0.009128188,0.00075769424
-0.006841424,0.0023152828
0.0046225577,-0.006683588
0.004564386,0.005004406
-0.0024944716,0.002826929
-0.014678559,0.0020008087
-0.0022130613,-0.009771347
-0.0040182313,-0.001888454
0.008003821,-0.0042670965
-0.0039750724,0.011621237
-0.0073814997,-0.0044721365
0.0033477223,-0.005412221
-0.0012983066,0.0015029907
0.0035896662,0.002992034
-0.012413839,0.00074350834
-0.0044616177,-0.010231197
-0.0048084734,-0.0051693916
0.0010678383,-0.008367717
0.0023925847,0.0007493496
-0.006726146,-0.0010715127
0.005593808,-0.0050738454
-0.010644335,0.005370617
0.0029909115,-0.010836244
0.009990422,0.0072574615
0.011524435,0.0062037706
0.0011289568,0.008469105
-0.0011310298,0.0010778904
0.0010577398,-0.004824519
-0.006831439,0.0033351183
-0.008293751,-0.0056186914
-0.0042580403,-0.0057380795
0.0009925149,0.001670599
0.002890143,0.0021988153
0.0008812629,0.002519846
-0.0034533928,-0.00051152706
0.010782026,-0.0020336509
-0.008720038,0.0095899105
0.0004103284,-0.008275449
-0.0040193284,0.00017511845
-0.0049193352,-0.0030779243
-0.01470571,-0.0022264123
-0.00248998,-0.010756314
0.0005840057,-0.0031282902
-0.009514054,0.0012671947
-0.0023309006,-0.0114094615
0.003968375,-0.0020408034
0.0007920076,0.0034595728
-0.0062305625,-0.0047180653
-0.012807068,-0.002212882
0.0043465146,-0.012890518
-0.0012409276,0.0038534403
0.007736659,-0.00030124187
0.004131433,0.00869596
0.006931592,0.0058989525
0.0025799451,0.004006982
-0.0071015162,0.001943469
-0.00068832154,-0.0051392317
0.011765938,0.0011640787
-0.00033385973,0.009333134
-0.010860351,0.00038576126
-0.0071981763,-0.0097821355
-0.009258304,-0.0074530244
-0.0034559523,-0.00858587
0.008481387,-0.0057617426
-0.0064802137,0.0062232018
-0.009454218,-0.0031818151
-0.0143416,-0.007616818
0.018004127,-0.011185586
0.007332093,0.015774488
0.004520907,0.0037629604
0.020667516,0.0067076683
0.011869558,0.016964912
0.0013076155,0.0065675974
0.0020391603,0.0010139942
5.8051213e-05,0.0016641617
-0.0014409546,-0.0011809468
0.009030871,-0.006458938
0.0018488376,0.011541367
0.016049268,0.0015975237
0.005921385,0.014264941
-0.0008698087,0.0046948195
0.0012045801,-0.0013072491
0.0072032255,5.185604e-05
-0.0013508152,0.005830407
0.0045254203,-0.0017851591
0.0016815676,0.0052651167
-0.00025779745,0.0033203363
0.00038055482,-0.0016015768
0.001948796,0.0023635626
0.006539672,0.00037956238
0.009219192,0.014689922
0.0011693166,0.008194804
-0.0011999388,-0.0011327863
-0.0010062,-0.0022064447
0.0051234746,-0.0019413233
0.005063099,0.0017459393
0.0033431381,0.0036129951
0.0041160453,0.0043329
0.01479206,0.0047523975
0.008963975,0.014005661
0.0014155615,0.004262924
0.0012462613,0.0015251637
0.0064154007,2.3007393e-05
-0.014990296,0.006752372
0.008769143,-0.012671649
-0.00606553,0.00869298
0.004589397,-0.0004914403
0.0022697155,0.0042625666
0.0023619542,0.0029615164
-0.0006987787,0.0014228821
-0.002692419,-0.0005452633
-0.0071730963,0.0006766319
-0.0023677992,-0.0075526237
0.0031254035,0.00027108192
0.0070765084,0.00068831444
-0.0064612105,0.00578928
0.002851869,-0.004188955
0.0004354228,0.00454545
0.0009151111,0.00040555
-0.005298159,-0.0031300783
