sk_td3_return,benchmark_return
-0.00041885435,-0.0026112199
-0.0052508214,0.002342105
-0.004798543,0.00088620186
0.019210882,-0.0017704368
-0.0019261907,0.016326785
0.0143172415,0.00081539154
0.0052915374,0.012730122
0.008765884,0.0044841766
-0.008485712,0.0070643425
0.00036156824,-0.005027294
-0.012803748,0.0005508661
-0.022200484,-0.008597314
-0.0013347475,-0.019080102
0.002037537,-0.004658282
0.01564622,0.0018122196
-0.038703118,0.009783387
-0.00693396,-0.030289173
-0.010547745,-0.005712211
-0.0103144515,-0.00959909
-0.001597694,-0.008821368
-0.012743186,0.004633069
-0.0066047236,-0.010676503
0.017922483,-0.005528331
0.0039106864,0.01399827
0.016718665,0.0061187744
0.01046463,0.011870861
-0.046430223,0.007142067
0.0009480112,-0.03941679
-0.011849759,0.00096833706
-0.0037842463,-0.005565107
0.008540351,-0.004502356
-0.010047268,0.00639987
-0.016857412,-0.010104835
-0.010105991,-0.017014503
-0.015479848,-0.0035482645
-0.009225158,-0.01616764
-0.0035403685,-0.011138737
0.019904515,-0.0042999387
-0.021137604,0.01883471
-0.021733766,-0.015433729
0.027519306,-0.017111719
0.029260162,0.026644588
-0.0013363109,0.027989268
-0.011678444,-0.0014002919
-0.026944987,-0.011459708
-0.0030342718,-0.021056294
-0.00027460806,-0.0032054186
-0.0022177286,0.0012433529
0.024354586,-0.0009692311
-0.020710172,0.028341174
0.024358526,-0.013445675
0.011460233,0.018592715
-0.006258088,0.011196613
-0.0042831353,-0.0032758117
0.019103859,-0.0029654503
0.012940832,0.024691105
0.018851493,0.013417721
-0.007927606,0.010702372
0.00622118,7.43866e-05
0.027486729,0.006098509
-0.010405875,0.025864363
-0.0055260477,-0.003921032
-0.018424626,-0.0024363995
-0.0040288833,-0.015479028
0.019666761,-0.004557371
0.008500763,0.012561083
0.008434925,0.013078332
-0.020430239,0.010169268
0.05678423,-0.019507587
0.0099946875,0.036951303
-0.008590155,0.0009635687
0.007957203,-0.0062569976
-0.0057675373,0.0016764402
-0.0018218015,-0.0011637211
0.002660518,-0.00022375584
-0.0008729799,0.005943179
0.013279305,-0.0013456345
0.0036484906,0.0118047
0.0012364726,0.0028141737
-0.015637895,0.004473686
-0.00051048433,-0.014486551
0.027036624,9.071827e-05
-0.0006598981,0.021777987
0.002521509,-0.005630493
-0.014235358,0.0010137558
-0.015608148,-0.014022052
0.0007697811,-0.010332584
0.0110208625,4.708767e-05
-0.0075185914,0.0054633617
0.020596849,-0.00902921
0.006435881,0.015789509
-0.0057054223,0.0030466318
-0.022496775,-0.0041716695
-0.010867959,-0.02249676
-0.0085483305,-0.008486092
0.002263535,-0.0049489737
0.022713792,0.0028146505
-0.016655177,0.016034842
0.0036051727,-0.010456204
-0.0037048745,0.005342245
-0.012678618,0.0011333227
0.015702054,-0.011005759
-0.002266463,0.010496855
0.0026482244,-0.0022140145
0.009359828,-0.00032818317
-0.012042877,0.0040256977
0.026176471,-0.010210216
-0.00013252998,0.021273255
0.0075289733,-0.0033589005
0.0106495945,0.0055627823
0.006510122,0.007978559
0.0065985285,0.006386161
