sk_td3_return,benchmark_return
0.0012994055,-0.0026112199
0.0031963903,0.002342105
-0.0052450346,0.00088620186
0.016601915,-0.0017704368
0.0024135294,0.016326785
0.0125132855,0.00081539154
0.0059493477,0.012730122
0.0073785735,0.0044841766
-0.0064435727,0.0070643425
0.0011517307,-0.005027294
-0.009410641,0.0005508661
-0.017407706,-0.008597314
-0.0044007087,-0.019080102
0.0035607922,-0.004658282
0.008922488,0.0018122196
-0.032152556,0.009783387
-0.0057195537,-0.030289173
-0.0073379236,-0.005712211
-0.009526336,-0.00959909
0.0044716024,-0.008821368
-0.010683759,0.004633069
-0.006711161,-0.010676503
0.01606738,-0.005528331
0.005780999,0.01399827
0.0128343925,0.0061187744
0.005820128,0.011870861
-0.035382967,0.007142067
0.0017085442,-0.03941679
-0.009412462,0.00096833706
-0.0040406478,-0.005565107
0.0026942226,-0.004502356
-0.00937903,0.00639987
-0.015271825,-0.010104835
-0.0018245396,-0.017014503
-0.016741468,-0.0035482645
-0.009428646,-0.01616764
-0.0046185623,-0.011138737
0.018766703,-0.0042999387
-0.016715199,0.01883471
-0.01785486,-0.015433729
0.027774518,-0.017111719
0.028480817,0.026644588
-0.00222906,0.027989268
-0.011787063,-0.0014002919
-0.020549411,-0.011459708
-0.000911717,-0.021056294
0.0023512596,-0.0032054186
-0.0019396839,0.0012433529
0.027850108,-0.0009692311
-0.010488287,0.028341174
0.018788248,-0.013445675
0.0131647885,0.018592715
-0.0043875873,0.011196613
0.00081046793,-0.0032758117
0.024303945,-0.0029654503
0.012510591,0.024691105
0.012627275,0.013417721
0.0042853975,0.010702372
0.00699648,7.43866e-05
0.021853285,0.006098509
-0.0037261858,0.025864363
-0.0010025119,-0.003921032
-0.017423863,-0.0024363995
-0.0007495481,-0.015479028
0.0085726995,-0.004557371
0.014652576,0.012561083
0.011646827,0.013078332
-0.020362474,0.010169268
0.038844507,-0.019507587
0.0011376431,0.036951303
-0.0024595791,0.0009635687
0.010378733,-0.0062569976
-0.004906647,0.0016764402
-0.0011430685,-0.0011637211
0.005029727,-0.00022375584
0.0015995507,0.005943179
0.010975499,-0.0013456345
0.005168386,0.0118047
0.0041096807,0.0028141737
-0.01307729,0.004473686
0.00043320746,-0.014486551
0.019535426,9.071827e-05
-0.006779301,0.021777987
0.004325363,-0.005630493
-0.016357657,0.0010137558
-0.01123238,-0.014022052
-0.00020274369,-0.010332584
0.0048673656,4.708767e-05
-0.008426505,0.0054633617
0.013434493,-0.00902921
0.0053818286,0.015789509
-0.0040923827,0.0030466318
-0.022557652,-0.0041716695
-0.0073125567,-0.02249676
-0.0031485383,-0.008486092
0.0046147024,-0.0049489737
0.014151809,0.0028146505
-0.0095242085,0.016034842
0.0047790394,-0.010456204
0.0016971121,0.005342245
-0.011018763,0.0011333227
0.011125654,-0.011005759
-0.0016940888,0.010496855
0.0058787526,-0.0022140145
0.012940804,-0.00032818317
-0.008769649,0.0040256977
0.023938615,-0.010210216
-0.0053770063,0.021273255
0.0036886865,-0.0033589005
0.004246073,0.0055627823
0.0069556637,0.007978559
0.00352712,0.006386161
-0.006488735,0.0032945871
-0.02124757,-0.011420667
-0.009381713,-0.018103063
0.012656602,-0.00758034
0.0068484726,0.010014653
-0.0022190723,0.007612467
-0.0012465968,0.0031044483
-0.0017259204,0.00029289722
-0.0009990912,0.0060920715
-0.008596239,0.0008444786
0.010663306,-0.0076810718
0.0032412547,0.010942459
0.00084625155,0.00020301342
-0.007977397,-0.0011445284
-0.0021439733,-0.003756702
0.0069446806,-0.0010313988
-0.00781674,0.007838964
-0.0062133675,-0.00608021
0.0032932232,-0.0073384643
0.010147874,0.0050264597
-0.0025806294,0.011121035
-0.0003080555,-0.0045745373
-0.015656518,0.0011376143
0.0053240797,-0.012634754
-0.017084133,0.0038532019
-0.0032739202,-0.020608008
0.0031239693,-0.002550602
-0.009257666,0.0032930374
0.0021022072,-0.01016438
-0.0057705026,0.0021990538
0.0025653332,-0.007065892
0.012894735,0.00015735626
0.011031417,0.010462642
0.0003211476,0.011738062
-0.015055148,0.00121212
-0.004297804,-0.017198801
-0.017064901,-0.0017671585
-0.0037356724,-0.016572118
-0.0005153708,-0.010702848
0.0106307,-0.0028361082
-0.008695624,0.0105679035
0.008730752,-0.008733511
-0.01267929,0.011670113
0.013469088,-0.011925936
0.007379021,0.012008071
-0.019290982,0.0098006725
0.00129298,-0.016292393
0.005754335,0.0023459196
0.009815171,0.0041202307
0.00031615354,0.0060349703
0.009560369,-0.0011664629
0.0035734847,0.009981751
0.013096912,0.0043227673
0.008962839,0.012633324
-0.0042614676,0.009827495
0.006002188,-0.005915582
-0.0017425038,0.0024051666
0.00081034657,7.677078e-05
0.0022357013,0.0030231476
-0.0015871557,0.0029258728
0.010918176,-0.0011366606
-0.00034022002,0.011388779
0.0041957526,-0.0042087436
-0.00049956667,0.0029720068
-0.0003290199,-0.000310421
-0.0019982564,-0.002343297
0.0024270774,-0.003256619
0.0024232743,0.00066125393
-0.007504711,0.001965046
-0.013073397,-0.010171711
0.014553867,-0.0068282485
0.007042565,0.015743494
-0.0016574457,0.008041143
-0.010613452,-0.0013625622
-0.008288094,-0.010782659
-0.0077556027,-0.008024275
0.014761097,-0.008574188
-0.0006588778,0.01650095
-0.0012615111,-0.0016537309
6.6120056e-06,-0.001691997
-0.0065752272,-0.000908196
-0.0014222254,-0.0066152215
0.0018436288,-0.0002669096
-0.011027686,0.0014408827
0.012892501,-0.010089219
0.0050750626,0.012378097
-0.0025795102,0.0034451485
-0.004326411,-0.0032586455
-0.007232646,-0.0041897893
-0.007943743,-0.0069417357
-0.0042786812,-0.007732153
0.005538096,-0.0010753274
-0.002110485,0.010031819
-0.0025736971,-0.0015277863
0.004586943,-0.0040708184
0.022945097,0.0046584606
-0.005624465,0.021208644
-0.0007050393,-0.005920768
0.0042968565,0.0003105402
0.0060477694,0.0027325153
0.0003526309,0.005007863
0.003513931,0.0012760162
0.0039145444,0.005595207
-0.0017383941,0.0042797327
0.012259768,-0.0068044066
