sk_td3_return,benchmark_return
-0.0017208223,0.002342105
-0.0033002459,0.00088620186
0.018476881,-0.0017704368
0.002223513,0.016326785
0.014019778,0.00081539154
0.0047290646,0.012730122
0.0076879403,0.0044841766
-0.005822316,0.0070643425
0.0035875032,-0.005027294
-0.010725181,0.0005508661
-0.020254266,-0.008597314
-0.004118908,-0.019080102
0.0014871721,-0.004658282
0.010987795,0.0018122196
-0.03320238,0.009783387
-0.0062034954,-0.030289173
-0.008891098,-0.005712211
-0.009155119,-0.00959909
0.0032869205,-0.008821368
-0.0108925775,0.004633069
-0.0068131676,-0.010676503
0.015695916,-0.005528331
0.0060427967,0.01399827
0.013833226,0.0061187744
0.008183168,0.011870861
-0.040542707,0.007142067
0.0020927733,-0.03941679
-0.00850394,0.00096833706
-0.0030060692,-0.005565107
0.0062491437,-0.004502356
-0.012682017,0.00639987
-0.016900668,-0.010104835
-0.00626725,-0.017014503
-0.016530836,-0.0035482645
-0.010703318,-0.01616764
-0.005215267,-0.011138737
0.020377435,-0.0042999387
-0.016151395,0.01883471
-0.020766808,-0.015433729
0.026642473,-0.017111719
0.029094715,0.026644588
-0.0012906762,0.027989268
-0.012609637,-0.0014002919
-0.0235399,-0.011459708
-0.0041846014,-0.021056294
-0.0012553514,-0.0032054186
-0.0005893871,0.0012433529
0.028293958,-0.0009692311
-0.016034774,0.028341174
0.022344377,-0.013445675
0.011653672,0.018592715
-0.0044685663,0.011196613
-0.0014994587,-0.0032758117
0.021816837,-0.0029654503
0.012740317,0.024691105
0.014166394,0.013417721
0.0009045556,0.010702372
0.0028673927,7.43866e-05
0.022837183,0.006098509
-0.0053656586,0.025864363
-0.0021520304,-0.003921032
-0.016720813,-0.0024363995
-0.006975886,-0.015479028
0.017101128,-0.004557371
0.008951382,0.012561083
0.008342244,0.013078332
-0.021173226,0.010169268
0.045573242,-0.019507587
0.008021789,0.036951303
-0.0057273195,0.0009635687
0.0041339006,-0.0062569976
-0.0037845208,0.0016764402
0.0014845905,-0.0011637211
0.0054270863,-0.00022375584
0.0014472035,0.005943179
0.012501712,-0.0013456345
0.0035069133,0.0118047
0.0022527198,0.0028141737
-0.013911087,0.004473686
0.0008315761,-0.014486551
0.024203029,9.071827e-05
-0.0018403608,0.021777987
0.0003813404,-0.005630493
-0.016234882,0.0010137558
-0.012223994,-0.014022052
0.00088536966,-0.010332584
0.0087785,4.708767e-05
-0.008053712,0.0054633617
0.016344862,-0.00902921
0.005900963,0.015789509
-0.0054776566,0.0030466318
-0.022906683,-0.0041716695
-0.010420393,-0.02249676
-0.007904614,-0.008486092
0.0027689158,-0.0049489737
0.018734932,0.0028146505
-0.011094852,0.016034842
0.0046277666,-0.010456204
-0.001143473,0.005342245
-0.01148875,0.0011333227
0.012998144,-0.011005759
-0.0018700361,0.010496855
0.003834761,-0.0022140145
0.008597537,-0.00032818317
-0.008344899,0.0040256977
0.02256305,-0.010210216
-0.0012191881,0.021273255
0.007568941,-0.0033589005
0.008185083,0.0055627823
0.005622828,0.007978559
0.0054687043,0.006386161
-0.009521266,0.0032945871
-0.019057263,-0.011420667
-0.009562345,-0.018103063
0.012771794,-0.00758034
0.009463513,0.010014653
8.536485e-05,0.007612467
0.0005930592,0.0031044483
0.004025248,0.00029289722
0.0046652816,0.0060920715
-0.008343686,0.0008444786
0.0111609185,-0.0076810718
0.0040936396,0.010942459
0.00655061,0.00020301342
-0.008494308,-0.0011445284
-0.00322219,-0.003756702
0.0069311894,-0.0010313988
-0.0071313665,0.007838964
-0.007828433,-0.00608021
0.0031182314,-0.0073384643
0.01226464,0.0050264597
-0.0017042713,0.011121035
0.002596385,-0.0045745373
-0.011042708,0.0011376143
0.0024238795,-0.012634754
-0.021218665,0.0038532019
-0.0020247514,-0.020608008
0.00612352,-0.002550602
-0.008826286,0.0032930374
0.00243819,-0.01016438
-0.006158223,0.0021990538
-0.0029863147,-0.007065892
0.007649118,0.00015735626
0.012256595,0.010462642
0.0010160422,0.011738062
-0.015239238,0.00121212
-0.00047613456,-0.017198801
-0.016919158,-0.0017671585
-0.00871793,-0.016572118
-0.003542973,-0.010702848
0.012166835,-0.0028361082
-0.00590056,0.0105679035
0.012672096,-0.008733511
-0.009961425,0.011670113
0.011097133,-0.011925936
0.010398049,0.012008071
-0.016824415,0.0098006725
0.0032309832,-0.016292393
0.0028266707,0.0023459196
0.0066139707,0.0041202307
-0.0014795671,0.0060349703
0.011792134,-0.0011664629
0.0040366394,0.009981751
0.013492419,0.0043227673
0.005983562,0.012633324
-0.0041407975,0.009827495
0.0005062637,-0.005915582
-0.0009398194,0.0024051666
0.003920485,7.677078e-05
0.0007679477,0.0030231476
-0.004158149,0.0029258728
0.011722329,-0.0011366606
-0.00013992876,0.011388779
0.0034281285,-0.0042087436
0.00021095693,0.0029720068
-0.0025064836,-0.000310421
-0.0064433026,-0.002343297
0.004092096,-0.003256619
0.0015545666,0.00066125393
-0.01052647,0.001965046
-0.005697288,-0.010171711
0.016241984,-0.0068282485
0.006738925,0.015743494
-0.00035612308,0.008041143
-0.011950993,-0.0013625622
-0.0071274946,-0.010782659
-0.009683396,-0.008024275
0.01624249,-0.008574188
0.00027987067,0.01650095
-0.0029894363,-0.0016537309
-0.00013510029,-0.001691997
-0.0064896084,-0.000908196
-0.00074503815,-0.0066152215
0.0019522009,-0.0002669096
-0.009511744,0.0014408827
0.013461867,-0.010089219
0.006522255,0.012378097
-0.0037586146,0.0034451485
-0.005376935,-0.0032586455
-0.005389754,-0.0041897893
-0.008802762,-0.0069417357
0.005213465,-0.007732153
0.0101307705,-0.0010753274
-0.0011955848,0.010031819
-0.0069138664,-0.0015277863
0.0066904537,-0.0040708184
0.020538563,0.0046584606
-0.005526595,0.021208644
0.0009879966,-0.005920768
0.0030979752,0.0003105402
0.0044306004,0.0027325153
0.00021853636,0.005007863
0.0069747884,0.0012760162
0.0055533424,0.005595207
0.0011950915,0.0042797327
0.011039994,-0.0068044066
-0.0016176972,0.01261735
-0.009193076,-0.00316602
-0.004082735,-0.007150352
0.0004531042,-0.0030055642
-0.0071910163,-0.00014162064
-0.00028485156,-0.006459594
0.0066349497,-0.0003771186
-0.002449877,0.006288886
0.007522706,-0.002183497
0.008080631,0.007968664
0.0013019211,0.008357525
-0.0029798024,0.0003157854
-0.01230135,-0.0037720203
-0.004174268,-0.010685146
0.0032973322,-0.0055238605
0.010290888,0.006210804
0.0024078614,0.009339452
0.0044516763,0.0025103092
-0.0021688566,0.0013890266
-0.001963123,0.0033112764
0.00936043,0.0022115707
0.00670323,0.010599256
0.003393811,0.0031266212
0.0011812126,0.0046766996
0.004473051,7.1287155e-05
0.0022654147,0.0052102804
