a2c_return,benchmark_return
0.0062521975,0.013863802
0.009776111,0.0023840666
-0.005224603,0.0058231354
0.004088494,-0.0015053153
-0.006394241,0.001359582
0.015520347,-0.0043459535
0.001394667,0.011355042
0.0013973997,0.0015892982
-0.0073860725,0.00024199486
-0.0069165523,-0.0038564205
0.0046427557,0.005928993
-0.017972015,0.005516529
-0.010867035,-0.015065014
-0.0025767228,0.0009292364
-0.012812484,-0.0053500533
0.011912939,-0.010068297
0.0004417483,0.012000918
0.011618459,-0.002268672
0.006704236,0.0030623674
0.0070356457,0.0057525635
0.0061579323,0.0072271824
-0.0042427317,0.005515218
-0.0034018762,-0.00038194656
0.011874211,-0.002477467
0.005661218,0.01257956
-0.0001559233,0.0009082556
0.009872632,0.0014570951
-0.00034102082,0.001983881
-0.0013525747,-0.006952882
0.0053763017,0.0062116385
0.00062740775,0.003269434
-0.0010935612,0.00040531158
0.00037880367,-0.0040911436
0.00043688645,0.0009381771
0.0030091035,-0.0043826103
-0.0036661355,0.008120656
0.006814965,-0.009409368
0.007288265,0.0030064583
0.0022202954,0.010257244
0.0023254598,-0.0013614893
0.007526143,0.009651303
-0.015914058,0.0046976805
0.011313259,-0.0075419545
0.001988674,0.007891297
0.0018070308,0.0037455559
-0.00036352908,0.00085246563
-0.0085968375,-0.007956147
-0.004748815,-0.00015634298
-0.006517159,-0.009550214
-0.0009414725,-0.003306806
0.0011204501,-0.0061348677
-0.0035913503,0.006486416
-0.004272223,-0.00364542
-0.006662514,-0.0021668077
0.009172389,-0.0089716315
-0.0013863911,0.0069134235
0.0071208673,-0.00612545
0.019180465,0.010223269
0.0021537386,0.03571725
0.006647443,-1.347065e-05
0.005208466,0.0059375763
-0.0015785232,0.0069140196
0.0033970056,-0.008627713
-0.0038880715,0.0010751486
-0.0063499054,-0.004716575
-0.0015869255,-0.0069912076
0.0012904832,-0.0012748837
0.00705448,-0.0027808547
0.01078848,0.0032246113
0.0027700197,0.010640383
0.0015680442,0.009714127
0.005126255,0.009934425
-0.0037798134,0.002765894
0.0028445283,-0.0030817986
-0.0022722273,0.0042169094
0.0007005528,-0.0028645396
0.0072593843,-0.0017075539
-0.0040940307,0.0069009066
-0.012997748,-0.005516708
-0.0032038977,-0.0027518868
-0.0074686436,-0.005389273
-0.0010270922,-0.0034705997
-0.0049442523,-0.0022435188
-0.0044225366,-0.005310178
-0.01613766,-0.0019598007
-0.007600847,-0.002523005
-0.016241701,-0.0061206818
-0.004426548,-0.025846481
0.010391014,0.0003631115
0.0067466307,0.011761904
0.0031813008,0.0015566349
0.0014743017,0.009091377
-0.005833997,0.0006644726
-0.0075155073,-0.007699549
0.0018159414,-0.009733856
0.003051613,-0.000693202
0.010285292,-0.00357157
-0.0019216556,0.008017063
-0.008144541,-0.000598371
0.0016445823,-0.004172623
-0.008312822,0.0025122166
0.0095164515,-0.016342103
0.0014867459,0.008552313
0.0069570895,0.005228758
-0.0030915372,0.016540408
0.007148189,-0.0015830398
0.005659796,0.007756114
0.002578388,0.012370825
0.0051583983,0.002973795
-0.005531572,0.009247541
-0.0042687766,-0.0031598806
0.010506338,0.0065128803
-0.0053558033,0.0030589104
0.0020485371,-0.0030508637
-0.017213186,0.0037708282
-0.0015317228,-0.0075190067
-0.0010841145,-0.002755642
0.005337141,0.003019452
-0.012189747,0.0071200132
-0.005153257,-0.0028001666
0.012511061,-0.009927452
0.0048716636,0.0037697554
-0.005142896,0.0027712584
0.009857428,-0.0050475597
-0.00027879298,0.007727742
0.006162561,-0.0036981702
0.008035879,0.00023031235
0.003083605,0.0015990734
-0.015070584,-0.010104537
0.0010788454,-0.016946256
-0.0006634893,0.00076425076
-0.0023914054,0.0036802292
-0.012693746,-0.004310727
0.013035098,-0.004457891
-0.017726958,0.013908863
-0.0060612494,-0.014818847
0.0041348226,-0.0155181885
0.00072193134,0.01142025
0.015751015,-0.009940624
-0.012614488,0.005228877
-0.011330405,-0.020793736
0.0035826464,-0.011410415
-0.0003400577,-0.0019923449
0.016414033,-0.012995124
0.007562269,0.016529322
-0.0011174259,0.008518934
0.004499559,-0.006221533
0.0032062216,0.009218574
-0.0048119207,-0.0002694726
0.0052227303,0.0007635355
-0.004915314,0.014242291
-0.004771839,9.8109245e-05
-0.0035739206,-0.0031161904
-0.008490159,-0.0036530495
0.0044071972,-0.016922116
0.0021204408,0.010048628
-0.0027242159,-0.0002809763
-0.036946263,0.0056051016
-0.057488967,-0.039772093
0.0003525438,-0.055025756
-0.009690815,-0.009115458
0.076318435,-0.008428991
-0.035683572,0.078704
0.014051718,-0.024989605
0.0032016458,0.015635133
-0.0017667171,0.007760644
-0.01938823,-0.0038452744
-0.019423414,-0.017329395
-0.028145555,-0.013288856
0.018308828,-0.024827898
0.004556835,0.026632428
0.017586464,0.010707378
0.0034381952,0.012291551
0.0008121866,0.0005013943
0.0057343254,0.0028442144
-0.0010562959,0.007458329
-0.0034772772,0.0034973621
0.014750022,0.002055645
-0.007922576,0.013851047
-0.0073167784,-0.0023864508
0.008958116,-0.009457529
-0.0009415564,0.0069795847
-0.005411032,0.0061895847
0.028024228,-0.0028783083
-0.012482932,0.028139114
-0.0019117072,-0.006358683
-0.000114852664,-0.0021207929
0.01163752,0.0064610243
0.0051300665,0.00784421
-7.08354e-05,0.0032196045
-0.019998752,-0.0026834607
-0.00020012494,-0.019138932
-0.005211846,-3.2305717e-05
0.013675911,-0.0061162114
-0.008566969,0.017801046
0.0048601828,-0.0057848096
-0.0023823893,0.0027799606
0.004170957,0.0012872219
0.0073193028,0.0008376837
-0.0031068043,0.0050622225
-0.0035140258,-0.0021613836
0.01641346,-0.002545476
-0.0006206533,0.010471106
0.010377363,-2.592802e-05
-0.0014456244,0.0024579763
0.00524694,-2.5689602e-05
-0.011460307,0.0023760796
0.004132113,-0.01791656
-0.0065465816,0.0075193644
-0.0011888491,-0.0070396066
-0.0009014114,-0.0010455847
0.0043700384,0.0008337498
0.0065490687,0.008883953
-0.0013781845,0.0119121075
0.006375412,-0.002473712
0.019161576,0.009408712
0.0044579906,0.00996685
0.013108274,0.006287217
0.0036651928,0.009075284
0.0028767295,-0.00023639202
-0.008070162,0.007735491
0.010563014,-0.009417474
0.00041120948,-0.0037291646
0.0009374316,0.004917145
-0.0035830222,0.0043263435
-0.005595295,-0.0062513947
-0.0047772564,0.0019863844
0.0035193725,-0.009814739
0.002225161,0.005258441
-0.006352088,0.005190611
0.004656659,-0.0031988025
0.00466947,-0.0004312396
0.016058942,0.004046917
-0.0024470014,0.011411667
0.0016059661,-0.0070290565
0.0038689068,0.004654169
-0.0088582,-0.0014334321
-0.0041734804,-0.004562497
-0.019433277,-0.0038470626
-0.009319078,-0.007428944
0.0054076775,-0.012290716
