sk_sac_return,benchmark_return
0.0016572608,0.002342105
-0.0006643404,0.00088620186
0.014333645,-0.0017704368
0.0007219793,0.016326785
0.0138289295,0.00081539154
0.0084636435,0.012730122
0.0055178264,0.0044841766
-0.003476065,0.0070643425
0.0045585604,-0.005027294
-0.0054158475,0.0005508661
-0.016545122,-0.008597314
-0.0069841277,-0.019080102
0.0006657314,-0.004658282
0.007917313,0.0018122196
-0.02643119,0.009783387
-0.005696142,-0.030289173
-0.010048567,-0.005712211
-0.008830825,-0.00959909
0.008833455,-0.008821368
-0.012441966,0.004633069
-0.0032527428,-0.010676503
0.012610189,-0.005528331
0.0024341424,0.01399827
0.012013837,0.0061187744
0.006590625,0.011870861
-0.03635953,0.007142067
0.000898531,-0.03941679
-0.009413295,0.00096833706
-0.0009894649,-0.005565107
0.0046630567,-0.004502356
-0.007411975,0.00639987
-0.018738924,-0.010104835
-0.0005103739,-0.017014503
-0.0118650235,-0.0035482645
-0.008228163,-0.01616764
-0.009340065,-0.011138737
0.0139981555,-0.0042999387
-0.015462344,0.01883471
-0.016000489,-0.015433729
0.02538328,-0.017111719
0.02075094,0.026644588
-0.00023942644,0.027989268
-0.012562046,-0.0014002919
-0.018066451,-0.011459708
-0.0006050399,-0.021056294
0.001872255,-0.0032054186
-0.001227043,0.0012433529
0.026460618,-0.0009692311
-0.0131300995,0.028341174
0.018963065,-0.013445675
0.008905005,0.018592715
-0.002983862,0.011196613
-0.0045976443,-0.0032758117
0.021293232,-0.0029654503
0.014517572,0.024691105
0.0128817875,0.013417721
0.0069357934,0.010702372
0.006595184,7.43866e-05
0.029113596,0.006098509
-0.0054968004,0.025864363
-0.0037035865,-0.003921032
-0.017520746,-0.0024363995
-0.009161032,-0.015479028
0.0082970755,-0.004557371
0.01046419,0.012561083
0.010192858,0.013078332
-0.02391461,0.010169268
0.033474587,-0.019507587
-0.0039378917,0.036951303
-0.0010665011,0.0009635687
0.00023779628,-0.0062569976
0.00017408564,0.0016764402
0.0057107443,-0.0011637211
0.008034834,-0.00022375584
0.0041352203,0.005943179
0.009194726,-0.0013456345
0.0034721345,0.0118047
0.0021572474,0.0028141737
-0.011257933,0.004473686
-0.0041648964,-0.014486551
0.025476452,9.071827e-05
-0.0022982121,0.021777987
0.0023349589,-0.005630493
-0.013027207,0.0010137558
-0.0108166095,-0.014022052
0.00047100158,-0.010332584
0.006886494,4.708767e-05
-0.008113701,0.0054633617
0.013279651,-0.00902921
0.00053070456,0.015789509
-0.0021983595,0.0030466318
-0.021230144,-0.0041716695
-0.0065519665,-0.02249676
-0.0075487457,-0.008486092
0.0023256668,-0.0049489737
0.011841296,0.0028146505
-0.006660751,0.016034842
0.0053049503,-0.010456204
0.00051754084,0.005342245
-0.012578157,0.0011333227
0.011158068,-0.011005759
-0.002180907,0.010496855
-0.0025586057,-0.0022140145
0.006054497,-0.00032818317
-0.0077685965,0.0040256977
0.023228671,-0.010210216
-0.0053255125,0.021273255
0.00460374,-0.0033589005
0.0039825966,0.0055627823
0.004402868,0.007978559
0.0023621588,0.006386161
-0.0040608956,0.0032945871
-0.020333188,-0.011420667
-0.0047529964,-0.018103063
0.012299685,-0.00758034
0.0046554133,0.010014653
0.0044498504,0.007612467
0.0021645373,0.0031044483
0.0026438262,0.00029289722
-0.00027861382,0.0060920715
-0.005990452,0.0008444786
0.008212726,-0.0076810718
-0.0010988204,0.010942459
-0.0019122076,0.00020301342
-0.004125803,-0.0011445284
-0.0015100135,-0.003756702
0.004291854,-0.0010313988
-0.007449717,0.007838964
-0.0060900734,-0.00608021
0.0041616475,-0.0073384643
0.009989241,0.0050264597
-0.0047827396,0.011121035
0.002625691,-0.0045745373
-0.008328389,0.0011376143
0.0085387565,-0.012634754
-0.016671954,0.0038532019
-0.0018865599,-0.020608008
0.002254402,-0.002550602
-0.010433949,0.0032930374
0.0022946154,-0.01016438
-0.007666802,0.0021990538
-0.0013744351,-0.007065892
0.008047136,0.00015735626
0.010288972,0.010462642
0.006836404,0.011738062
-0.013510864,0.00121212
-0.0023501292,-0.017198801
-0.013940342,-0.0017671585
-0.006541531,-0.016572118
0.0013715725,-0.010702848
0.008436796,-0.0028361082
-0.0005382184,0.0105679035
0.008185552,-0.008733511
-0.009542795,0.011670113
0.014855879,-0.011925936
0.0048609995,0.012008071
-0.012596301,0.0098006725
0.0028828739,-0.016292393
0.006999161,0.0023459196
0.004494265,0.0041202307
-0.0023335232,0.0060349703
0.008510687,-0.0011664629
0.004584122,0.009981751
0.010632956,0.0043227673
0.0114867715,0.012633324
-0.0026301579,0.009827495
0.0058493605,-0.005915582
8.458436e-05,0.0024051666
0.0004718822,7.677078e-05
0.00085623976,0.0030231476
-0.0025446229,0.0029258728
0.014243044,-0.0011366606
-0.0036331355,0.011388779
0.0002560322,-0.0042087436
0.000464891,0.0029720068
-0.0073666344,-0.000310421
-0.004938082,-0.002343297
0.0043571745,-0.003256619
0.0026991908,0.00066125393
-0.005109001,0.001965046
-0.013377102,-0.010171711
0.01678696,-0.0068282485
0.008218509,0.015743494
0.00081954687,0.008041143
-0.0092160925,-0.0013625622
-0.005554486,-0.010782659
-0.007403083,-0.008024275
0.016522935,-0.008574188
0.0005036786,0.01650095
-0.0034457557,-0.0016537309
0.00015808987,-0.001691997
-0.009747925,-0.000908196
0.0016255983,-0.0066152215
3.1528303e-05,-0.0002669096
-0.010835845,0.0014408827
0.0072255344,-0.010089219
0.0019251837,0.012378097
-0.00016643554,0.0034451485
-0.0075446325,-0.0032586455
-0.007886673,-0.0041897893
-0.0066268346,-0.0069417357
-0.0038866561,-0.007732153
0.004685023,-0.0010753274
