sk_sac_return,benchmark_return
0.0022942075,-0.0026112199
-0.003619533,0.002342105
-0.0026934897,0.00088620186
0.01895387,-0.0017704368
0.004559159,0.016326785
0.01561636,0.00081539154
0.0051118354,0.012730122
0.008231228,0.0044841766
-0.006495845,0.0070643425
0.0039326707,-0.005027294
-0.012630007,0.0005508661
-0.021388208,-0.008597314
-0.0029130036,-0.019080102
0.002010615,-0.004658282
0.012060247,0.0018122196
-0.033490006,0.009783387
-0.0062049604,-0.030289173
-0.009419379,-0.005712211
-0.009989335,-0.00959909
0.0020445585,-0.008821368
-0.009652429,0.004633069
-0.0062873363,-0.010676503
0.016102536,-0.005528331
0.0058336374,0.01399827
0.014420107,0.0061187744
0.008773385,0.011870861
-0.040457673,0.007142067
0.0020822666,-0.03941679
-0.00994282,0.00096833706
-0.0035595712,-0.005565107
0.0070732892,-0.004502356
-0.01356096,0.00639987
-0.017433804,-0.010104835
-0.008490843,-0.017014503
-0.01650273,-0.0035482645
-0.011829063,-0.01616764
-0.0054999823,-0.011138737
0.020921929,-0.0042999387
-0.0141382115,0.01883471
-0.019157568,-0.015433729
0.02798622,-0.017111719
0.028693756,0.026644588
-0.0011257019,0.027989268
-0.011219537,-0.0014002919
-0.024473129,-0.011459708
-0.005330538,-0.021056294
-0.002149692,-0.0032054186
-0.00051985454,0.0012433529
0.029507881,-0.0009692311
-0.018573472,0.028341174
0.024047049,-0.013445675
0.0123804435,0.018592715
-0.002675168,0.011196613
-0.0030294897,-0.0032758117
0.021529615,-0.0029654503
0.012125223,0.024691105
0.014628477,0.013417721
0.0027313957,0.010702372
0.0025416713,7.43866e-05
0.020571042,0.006098509
-0.0055044605,0.025864363
-0.0032641822,-0.003921032
-0.018481176,-0.0024363995
-0.007863403,-0.015479028
0.017284736,-0.004557371
0.007248728,0.012561083
0.0067686355,0.013078332
-0.0263526,0.010169268
0.047633864,-0.019507587
0.010114723,0.036951303
-0.00566166,0.0009635687
0.0052845124,-0.0062569976
-0.0049042287,0.0016764402
0.00055916974,-0.0011637211
0.004301045,-0.00022375584
0.002659087,0.005943179
