sk_sac_return,benchmark_return
0.00039404642,0.002342105
-0.0035296183,0.00088620186
0.017794728,-0.0017704368
0.0003441722,0.016326785
0.015094469,0.00081539154
0.00395379,0.012730122
0.009419149,0.0044841766
-0.0045432798,0.0070643425
-0.0006491989,-0.005027294
-0.011707639,0.0005508661
-0.021308174,-0.008597314
-0.004047369,-0.019080102
0.002142643,-0.004658282
0.01191476,0.0018122196
-0.029720142,0.009783387
-0.0059634103,-0.030289173
-0.010358041,-0.005712211
-0.011225398,-0.00959909
0.003163338,-0.008821368
-0.010714442,0.004633069
-0.0052119,-0.010676503
0.016711092,-0.005528331
0.0028343203,0.01399827
0.011286592,0.0061187744
0.010705352,0.011870861
-0.045028176,0.007142067
0.0030266147,-0.03941679
-0.011869232,0.00096833706
-0.0038538575,-0.005565107
0.008427714,-0.004502356
-0.011458963,0.00639987
-0.018417314,-0.010104835
-0.001721894,-0.017014503
-0.015952509,-0.0035482645
-0.0102134645,-0.01616764
-0.0017732582,-0.011138737
0.019695725,-0.0042999387
-0.02057526,0.01883471
-0.026642507,-0.015433729
0.027502727,-0.017111719
0.028439384,0.026644588
-0.00044483948,0.027989268
-0.01140902,-0.0014002919
-0.025394162,-0.011459708
-2.8322218e-05,-0.021056294
-0.0011154364,-0.0032054186
-0.0015674433,0.0012433529
0.021906083,-0.0009692311
-0.017714402,0.028341174
0.024501434,-0.013445675
0.009245535,0.018592715
-0.0046514175,0.011196613
-0.0022930207,-0.0032758117
0.018237785,-0.0029654503
0.016332975,0.024691105
0.014590199,0.013417721
-0.015267189,0.010702372
-0.0013665205,7.43866e-05
0.025563657,0.006098509
-0.006795784,0.025864363
-0.008677761,-0.003921032
-0.015703332,-0.0024363995
-0.006870801,-0.015479028
0.016417574,-0.004557371
0.0077293967,0.012561083
0.007986486,0.013078332
-0.015217116,0.010169268
0.053272836,-0.019507587
0.009501894,0.036951303
-0.0074712485,0.0009635687
0.0030764292,-0.0062569976
-0.002864043,0.0016764402
0.0031337938,-0.0011637211
0.0052214167,-0.00022375584
-0.0005317978,0.005943179
0.012113934,-0.0013456345
0.0029682915,0.0118047
0.0015399158,0.0028141737
-0.014287919,0.004473686
-0.00050217897,-0.014486551
0.028021237,9.071827e-05
-0.0028247586,0.021777987
0.004440894,-0.005630493
-0.01455158,0.0010137558
-0.0128742615,-0.014022052
0.0003348738,-0.010332584
0.009688532,4.708767e-05
-0.008040955,0.0054633617
0.0177071,-0.00902921
0.008241862,0.015789509
-0.0029520888,0.0030466318
-0.024714407,-0.0041716695
-0.009388268,-0.02249676
-0.009419849,-0.008486092
0.0046941787,-0.0049489737
0.02693544,0.0028146505
-0.01257206,0.016034842
0.005522132,-0.010456204
0.0011842998,0.005342245
-0.013927063,0.0011333227
0.013727815,-0.011005759
-0.0022927274,0.010496855
0.0030279162,-0.0022140145
0.004580125,-0.00032818317
-0.007871201,0.0040256977
0.023686033,-0.010210216
-0.005634333,0.021273255
0.006819631,-0.0033589005
0.012552738,0.0055627823
0.0062761307,0.007978559
0.0065104268,0.006386161
-0.012003933,0.0032945871
-0.017486747,-0.011420667
-0.008599034,-0.018103063
0.0120308995,-0.00758034
0.006775012,0.010014653
0.005003567,0.007612467
-0.0012100389,0.0031044483
0.0014578603,0.00029289722
0.001073549,0.0060920715
-0.00601849,0.0008444786
0.014423823,-0.0076810718
0.0039358838,0.010942459
0.009348372,0.00020301342
-0.014020225,-0.0011445284
-0.0019840747,-0.003756702
0.008395364,-0.0010313988
-0.008375521,0.007838964
-0.009536788,-0.00608021
0.004318873,-0.0073384643
0.016157817,0.0050264597
-0.0047994754,0.011121035
0.0030817739,-0.0045745373
-0.014790441,0.0011376143
0.0030174654,-0.012634754
-0.024102595,0.0038532019
0.00029696024,-0.020608008
0.0027163478,-0.002550602
-0.0132973995,0.0032930374
0.0023664585,-0.01016438
-0.0035647054,0.0021990538
-0.006855677,-0.007065892
0.008040468,0.00015735626
0.012391741,0.010462642
0.0038958045,0.011738062
-0.010418728,0.00121212
-0.0027741245,-0.017198801
-0.015212904,-0.0017671585
-0.0031769327,-0.016572118
0.0015467504,-0.010702848
0.010239105,-0.0028361082
-0.0047547272,0.0105679035
0.015175551,-0.008733511
-0.009518708,0.011670113
0.009847736,-0.011925936
0.009537076,0.012008071
-0.020397753,0.0098006725
0.0022492707,-0.016292393
0.00532877,0.0023459196
0.002918452,0.0041202307
-0.0009779731,0.0060349703
0.013573036,-0.0011664629
0.006227856,0.009981751
0.012249093,0.0043227673
0.005994643,0.012633324
-0.0014406146,0.009827495
-0.004597182,-0.005915582
0.0037375542,0.0024051666
0.001083394,7.677078e-05
-0.0018087329,0.0030231476
-0.0026640894,0.0029258728
0.014086272,-0.0011366606
-0.008520017,0.011388779
0.0060402304,-0.0042087436
0.0013518583,0.0029720068
0.004906853,-0.000310421
-0.0070681726,-0.002343297
0.002605488,-0.003256619
-0.00016214944,0.00066125393
-0.010151143,0.001965046
-0.000505045,-0.010171711
0.024546623,-0.0068282485
0.002311508,0.015743494
-0.0034568957,0.008041143
-0.0045131394,-0.0013625622
-0.0038812857,-0.010782659
-0.009201154,-0.008024275
0.015134196,-0.008574188
-0.0014820398,0.01650095
-0.000812595,-0.0016537309
0.0041840924,-0.001691997
-0.0015872519,-0.000908196
-0.0023522575,-0.0066152215
-0.00096379727,-0.0002669096
-0.0071022315,0.0014408827
0.011222681,-0.010089219
0.0074074967,0.012378097
-0.004656057,0.0034451485
-0.0077096275,-0.0032586455
-0.005581538,-0.0041897893
-0.007602568,-0.0069417357
-0.0029268216,-0.007732153
0.010286346,-0.0010753274
-3.0984374e-05,0.010031819
-0.005278155,-0.0015277863
0.008861731,-0.0040708184
0.015884286,0.0046584606
-0.0056945286,0.021208644
-0.0012005817,-0.005920768
-9.653445e-05,0.0003105402
0.0073193163,0.0027325153
-0.00028763214,0.005007863
0.007974168,0.0012760162
0.0023422241,0.005595207
0.0032116773,0.0042797327
0.011914,-0.0068044066
-0.0022010258,0.01261735
-0.010264188,-0.00316602
