sk_sac_return,benchmark_return
-0.00054386636,0.0013890266
0.0010251991,0.0033112764
0.004454733,0.0022115707
0.0067750677,0.010599256
0.001042315,0.0031266212
0.0010771777,0.0046766996
0.00090520957,7.1287155e-05
0.0013450163,0.0052102804
0.0063556326,0.00075769424
-0.0021521014,0.0023152828
0.006514291,-0.006683588
0.0005569705,0.005004406
0.0021704573,0.002826929
-0.008423684,0.0020008087
-0.0035775579,-0.009771347
0.0019161651,-0.001888454
0.012517419,-0.0042670965
-0.0016474824,0.011621237
-0.0065359357,-0.0044721365
0.002316986,-0.005412221
0.0028374207,0.0015029907
0.0039211605,0.002992034
-0.008507024,0.00074350834
-0.00660838,-0.010231197
-0.0050375946,-0.0051693916
0.0016707799,-0.008367717
0.0021486108,0.0007493496
-0.0051425574,-0.0010715127
0.009201648,-0.0050738454
-0.013056396,0.005370617
0.008176827,-0.010836244
0.003734825,0.0072574615
0.008421952,0.0062037706
0.003903029,0.008469105
0.00014039903,0.0010778904
0.003972234,-0.004824519
-0.009048694,0.0033351183
-0.007996122,-0.0056186914
0.0015109428,-0.0057380795
0.0027745797,0.001670599
0.005967122,0.0021988153
-0.0066005713,0.002519846
-0.0033858132,-0.00051152706
0.008109555,-0.0020336509
-0.012225068,0.0095899105
0.0014930946,-0.008275449
-0.0007166582,0.00017511845
-0.001508538,-0.0030779243
-0.017926155,-0.0022264123
-0.0017762582,-0.010756314
0.00068189617,-0.0031282902
-0.013506047,0.0012671947
-0.0036365422,-0.0114094615
0.0027107575,-0.0020408034
-0.0028764785,0.0034595728
-0.002212904,-0.0047180653
-0.011892032,-0.002212882
0.006262132,-0.012890518
-0.0056708204,0.0038534403
0.008826589,-0.00030124187
0.004405123,0.00869596
0.004553734,0.0058989525
0.0066855126,0.004006982
-0.0071910745,0.001943469
-0.005162522,-0.0051392317
0.009629066,0.0011640787
0.001297842,0.009333134
-0.012139596,0.00038576126
-0.0055382503,-0.0097821355
-0.007342407,-0.0074530244
-0.004645006,-0.00858587
0.008317816,-0.0057617426
-0.01050307,0.0062232018
-0.002910991,-0.0031818151
-0.003289892,-0.007616818
0.012527565,-0.011185586
0.00039532396,0.015774488
0.009915289,0.0037629604
0.016205752,0.0067076683
0.005151444,0.016964912
0.0038086132,0.0065675974
0.0032210005,0.0010139942
0.00086828356,0.0016641617
-0.008869121,-0.0011809468
0.011564372,-0.006458938
0.0024510184,0.011541367
0.015617309,0.0015975237
0.0010718897,0.014264941
-0.0022062734,0.0046948195
0.0016002479,-0.0013072491
0.009075175,5.185604e-05
-0.0019282792,0.005830407
0.0040421374,-0.0017851591
0.0019203434,0.0052651167
-0.0010663812,0.0033203363
-6.864823e-05,-0.0016015768
0.0032950393,0.0023635626
0.017902026,0.00037956238
0.011984494,0.014689922
-0.0038000033,0.008194804
0.0039002565,-0.0011327863
-0.0026184663,-0.0022064447
0.0035315813,-0.0019413233
0.0036205088,0.0017459393
0.0055550802,0.0036129951
0.006656585,0.0043329
0.013866924,0.0047523975
0.0005591726,0.014005661
0.0033399826,0.004262924
0.0038788635,0.0015251637
0.0042375904,2.3007393e-05
-0.011689026,0.006752372
0.008504963,-0.012671649
0.0017512473,0.00869298
0.0034423198,-0.0004914403
0.0029657346,0.0042625666
0.0012661825,0.0029615164
-0.0018142504,0.0014228821
-0.0036024423,-0.0005452633
-0.007615011,0.0006766319
-0.0017951411,-0.0075526237
0.00042321434,0.00027108192
0.008942989,0.00068831444
-0.0023097256,0.00578928
0.0056339283,-0.004188955
0.0007267348,0.00454545
0.0020656318,0.00040555
-0.010853807,-0.0031300783
-0.0025012027,-0.00616765
0.0115516065,-0.0025280118
0.012603878,0.0054186583
0.0033636997,0.01054728
0.00013133096,0.003644824
-0.0031569358,-0.0025356412
0.010172253,-0.002613306
-0.00028268833,0.0064206123
0.0069744834,0.0015847683
-0.0014153532,0.0058783293
-0.010273329,0.0034919977
0.017711591,-0.008240938
0.0070877667,0.009686351
-0.0064020427,0.0034937859
0.001052406,-0.007096231
-0.0002308876,0.0036799908
0.0008387174,0.004049659
-0.0005230276,0.0012661219
-0.0005296497,-0.001410842
-0.012664946,0.003250122
0.005956791,-0.013522267
0.0056030974,0.0039589405
-0.004596057,0.0090789795
-0.0035448307,-0.003743112
0.0018550985,-0.0016616583
0.01373717,0.0012559891
0.0026600913,0.011832237
-0.0017797706,0.0015977621
-0.0016908934,-0.0015920997
0.0009836563,-0.0024781823
0.0019046487,-0.00060015917
0.0038331335,0.0012162924
-0.0015643763,0.0023332834
-0.011939742,-0.002495706
0.004303944,-0.010378003
0.0027064285,0.0019659996
-0.00047360416,0.003370285
-0.0013964449,-0.0017699599
0.003366669,0.0012129545
-0.0042549535,0.006082773
-0.00404397,0.0009698868
-0.0066742417,-0.0035258532
0.0038683715,-0.0049064755
0.0065350095,0.001954317
0.011107016,0.008257985
0.00068522507,0.01026237
-0.0037639488,0.006814122
-0.0004916051,-0.007678807
-0.0021294479,-0.0041102767
0.014704392,-0.00079649687
0.000350245,0.01216197
-0.0066828653,0.0011894703
-0.007501298,-0.0060420632
0.00086677907,-0.010023892
-0.01517584,-0.0011002421
0.008453877,-0.0135496855
-0.00302788,0.007955551
0.0029100154,-0.0002888441
-0.010942507,-0.00023472309
0.0049528726,-0.010856986
-0.011554071,-6.330013e-05
-0.01184188,-0.012372613
-0.0012322516,-0.0065326095
-0.0017642629,0.0016922951
-0.0016549767,-0.0012079477
0.00096960744,0.00058460236
0.007764688,0.0055861473
0.0031270883,0.006675601
0.00012166358,0.0068962574
-0.010357948,-0.0011107922
0.0032944414,-0.009753287
0.008250441,0.0040397644
-0.017018594,0.0038292408
0.003218788,-0.0148534775
0.009890014,0.002310276
0.017157732,0.008505106
0.0013363083,0.011772752
0.003781684,0.004565954
0.0055585178,0.00082337856
0.003849797,0.0044267178
0.0011103367,0.008484483
-6.918864e-05,0.0031756163
0.0014285386,-0.0020582676
0.009134081,0.0032105446
-0.0027586753,0.008844972
0.001476628,-0.000967741
-0.0026426776,0.003366232
0.00019159225,-0.0049200654
-0.0019895167,0.0016634464
-0.01854747,-0.0050647855
-0.0007388333,-0.015269995
-0.0076548853,0.00011074543
-0.008107753,-0.005547285
-0.013461932,-0.010586619
0.01553123,-0.0085859895
0.004794648,0.015083075
0.004968821,-0.002980113
0.001579493,0.0036363602
0.0043384647,0.0024808645
-0.0035895198,0.002031684
-0.00032736667,-0.0022420287
0.0019046952,0.0017796755
-0.002722206,-0.0031032562
-0.0051093013,-0.0009087324
-0.002542863,-0.0016818643
0.0045560086,-0.0014992356
-0.0010721827,0.004896283
0.010711292,0.0014636517
0.0039177267,0.007722497
0.0060361843,0.0003978014
-0.0048440313,0.006663561
0.0032568346,-0.0075879693
0.0065463097,0.00039994717
-0.0079484265,0.0009266138
0.0053918674,-0.0011541247
0.0014523759,0.0012950897
2.8056998e-05,0.004144311
0.004156802,-0.00060641766
-0.0027157417,0.0017266273
-0.0032204,-0.0007893443
0.010116848,-0.0013424754
0.0030858107,0.010928154
0.00705673,0.00081539154
0.00063873595,0.006217003
0.013828485,0.005270362
0.000170761,0.018471241
-0.011972036,0.0059480667
-0.0057180645,-0.012938917
0.0033483573,-0.009282887
0.0054361555,0.003174901
-0.010667927,-0.0014190674
0.010110694,-0.01249361
0.010301603,0.002037406
0.0018931619,0.01638329
-0.0042138444,-0.0012173057
0.0029128424,0.0050172806
-0.011215141,0.0024411678
-0.012236398,-0.01211524
-0.027718471,-0.0151360035
0.0050361073,-0.026020706
-0.0027329307,0.007606387
0.020502863,-0.006005764
0.0023059507,0.017620683
-0.005233044,0.001294136
0.012334835,-0.0035578609
0.0017273121,0.010382652
0.02030001,0.0061044693
0.0039005314,0.013863802
0.0077979024,0.0023840666
-0.0024691753,0.0058231354
0.0042121797,-0.0015053153
-0.00532449,0.001359582
0.008673548,-0.0043459535
0.0016019325,0.011355042
0.0003222091,0.0015892982
-0.004921723,0.00024199486
0.0045129796,-0.0038564205
0.008528108,0.005928993
-0.017025132,0.005516529
-0.0017071037,-0.015065014
-0.0022810018,0.0009292364
-0.009730904,-0.0053500533
0.009661125,-0.010068297
0.0018605179,0.012000918
0.005260165,-0.002268672
0.0069871577,0.0030623674
0.004101648,0.0057525635
0.0053166416,0.0072271824
-0.0012595173,0.005515218
-0.0005545312,-0.00038194656
0.012664077,-0.002477467
0.004706584,0.01257956
0.002327269,0.0009082556
0.0037066871,0.0014570951
-0.007286572,0.001983881
0.0064032,-0.006952882
0.0010585036,0.0062116385
-0.0013812641,0.003269434
-0.0041912016,0.00040531158
-0.0012259715,-0.0040911436
-0.006036039,0.0009381771
0.009485376,-0.0043826103
-0.010428791,0.008120656
0.0047178837,-0.009409368
0.009053075,0.0030064583
-0.0020211015,0.010257244
0.008157774,-0.0013614893
0.0028369436,0.009651303
0.0019314637,0.0046976805
0.00410578,-0.0075419545
0.0016009241,0.007891297
0.0024699974,0.0037455559
-0.0055780145,0.00085246563
-0.0036056011,-0.007956147
-0.014250646,-0.00015634298
-0.0047507198,-0.009550214
-0.005221728,-0.003306806
0.002512787,-0.0061348677
-0.0013455866,0.006486416
-0.0038738307,-0.00364542
-0.010615782,-0.0021668077
0.009307931,-0.0089716315
-9.72635e-05,0.0069134235
0.0059734453,-0.00612545
0.014916061,0.010223269
0.0045809187,0.03571725
0.004938675,-1.347065e-05
0.0020365813,0.0059375763
-0.011683884,0.0069140196
0.00041063156,-0.008627713
-0.0069240876,0.0010751486
-0.01581547,-0.004716575
0.00087657664,-0.0069912076
0.0022947607,-0.0012748837
0.00556515,-0.0027808547
0.009950673,0.0032246113
0.009993818,0.010640383
0.012801859,0.009714127
0.0016208305,0.009934425
-0.0040632673,0.002765894
0.004211281,-0.0030817986
-0.0018106131,0.0042169094
0.0023857637,-0.0028645396
0.011151492,-0.0017075539
6.1872095e-05,0.0069009066
-1.0348088e-05,-0.005516708
-0.0026420988,-0.0027518868
-0.0032560793,-0.005389273
-0.00067493937,-0.0034705997
0.0020455068,-0.0022435188
-0.0031097939,-0.005310178
0.00043024292,-0.0019598007
-0.0022024794,-0.002523005
-0.024917988,-0.0061206818
0.0034424688,-0.025846481
0.007862186,0.0003631115
0.0008642485,0.011761904
0.008051931,0.0015566349
-0.0006162935,0.009091377
-0.0062960293,0.0006644726
-0.0113435285,-0.007699549
0.00077029335,-0.009733856
-0.007369314,-0.000693202
0.0054927017,-0.00357157
-0.0009895416,0.008017063
-0.0022747328,-0.000598371
0.00089697796,-0.004172623
-0.01487804,0.0025122166
0.007887371,-0.016342103
0.0011773537,0.008552313
0.0076292087,0.005228758
2.3798591e-05,0.016540408
0.006323419,-0.0015830398
0.006766307,0.007756114
0.0010309145,0.012370825
0.008466197,0.002973795
-0.0028880981,0.009247541
0.012532002,-0.0031598806
0.003677285,0.0065128803
-7.6424025e-05,0.0030589104
0.010085804,-0.0030508637
-0.005736889,0.0037708282
-0.0017294328,-0.0075190067
-0.0019473092,-0.002755642
0.0069951615,0.003019452
-0.005958809,0.0071200132
-0.011591843,-0.0028001666
0.005978731,-0.009927452
0.007913691,0.0037697554
-0.000818323,0.0027712584
0.008102479,-0.0050475597
-0.0042260694,0.007727742
0.0005309667,-0.0036981702
0.0032652789,0.00023031235
-0.0036910083,0.0015990734
-0.0068145096,-0.010104537
0.0033543485,-0.016946256
0.0055005015,0.00076425076
-0.009838494,0.0036802292
-0.005433843,-0.004310727
0.009509152,-0.004457891
-0.010063975,0.013908863
-0.011663845,-0.014818847
0.011165645,-0.0155181885
-0.006025936,0.01142025
0.0113338735,-0.009940624
-0.018059801,0.005228877
-0.010193415,-0.020793736
-0.004106101,-0.011410415
-0.0124837905,-0.0019923449
0.011556968,-0.012995124
0.007658943,0.016529322
-0.008084977,0.008518934
0.009170341,-0.006221533
-0.003235277,0.009218574
0.00036642735,-0.0002694726
0.01144031,0.0007635355
-0.0021602898,0.014242291
-0.0016713017,9.8109245e-05
-0.0015791669,-0.0031161904
-0.015685108,-0.0036530495
0.008759929,-0.016922116
-0.0014241892,0.010048628
0.0022643805,-0.0002809763
-0.03992607,0.0056051016
-0.054795027,-0.039772093
-0.00777778,-0.055025756
-0.016963862,-0.009115458
0.07677343,-0.008428991
-0.028073095,0.078704
0.01646802,-0.024989605
0.010346084,0.015635133
-0.00681283,0.007760644
-0.018083699,-0.0038452744
0.004151724,-0.017329395
-0.019190507,-0.013288856
0.024288235,-0.024827898
0.013716685,0.026632428
0.010581327,0.010707378
0.0056642243,0.012291551
0.0033903865,0.0005013943
0.0089242775,0.0028442144
0.0047902092,0.007458329
-0.0032955648,0.0034973621
0.006898921,0.002055645
-0.0035370083,0.013851047
-0.009626588,-0.0023864508
0.0069743237,-0.009457529
0.0013175899,0.0069795847
-0.005109269,0.0061895847
0.032453544,-0.0028783083
-0.0023807604,0.028139114
-0.008120027,-0.006358683
0.014307043,-0.0021207929
0.006188179,0.0064610243
0.001815649,0.00784421
-0.0024740372,0.0032196045
-0.015444257,-0.0026834607
0.00042691897,-0.019138932
-0.007105831,-3.2305717e-05
0.014127129,-0.0061162114
-0.006799309,0.017801046
0.0016497523,-0.0057848096
0.002439692,0.0027799606
0.0020856122,0.0012872219
0.0044172714,0.0008376837
0.00036602706,0.0050622225
-0.0029680007,-0.0021613836
0.012459826,-0.002545476
0.0027942213,0.010471106
0.0033001476,-2.592802e-05
-0.0052424264,0.0024579763
0.0018357655,-2.5689602e-05
-0.014976478,0.0023760796
0.0068258634,-0.01791656
-0.011176839,0.0075193644
-0.0014493504,-0.0070396066
0.00046104906,-0.0010455847
0.0064878175,0.0008337498
0.010116232,0.008883953
-0.0052896114,0.0119121075
0.005949152,-0.002473712
0.0127827665,0.009408712
0.002469474,0.00996685
0.013057739,0.006287217
0.0010051242,0.009075284
0.0064542075,-0.00023639202
-0.007108655,0.007735491
-0.0017380499,-0.009417474
0.007371484,-0.0037291646
0.0020230962,0.004917145
-0.006362837,0.0043263435
0.0012534711,-0.0062513947
-0.0077851578,0.0019863844
0.0039732633,-0.009814739
0.004788485,0.005258441
-0.0025450583,0.005190611
0.0011649121,-0.0031988025
0.0068739057,-0.0004312396
0.009050193,0.004046917
-0.0074018603,0.011411667
0.0030754774,-0.0070290565
-0.0017550014,0.004654169
-0.0046733976,-0.0014334321
-0.004937651,-0.004562497
-0.012937762,-0.0038470626
-0.009327361,-0.007428944
0.007075446,-0.012290716
-0.0009782343,0.01342237
0.0063296827,-0.0014013648
