sk_sac_return,benchmark_return
0.00014561357,-0.0026112199
-0.0013836513,0.002342105
-0.004447219,0.00088620186
0.020064432,-0.0017704368
0.0008655936,0.016326785
0.014375526,0.00081539154
0.005995264,0.012730122
0.005841688,0.0044841766
-0.007475876,0.0070643425
0.0024281852,-0.005027294
-0.011742863,0.0005508661
-0.020970348,-0.008597314
-0.0040280987,-0.019080102
0.0031471362,-0.004658282
0.0105930865,0.0018122196
-0.03527271,0.009783387
-0.008065589,-0.030289173
-0.008240007,-0.005712211
-0.00985038,-0.00959909
0.001637311,-0.008821368
-0.011287239,0.004633069
-0.006967653,-0.010676503
0.017029779,-0.005528331
0.006259724,0.01399827
0.015003817,0.0061187744
0.008743903,0.011870861
-0.04120234,0.007142067
0.0012739082,-0.03941679
-0.009122812,0.00096833706
-0.005220408,-0.005565107
0.006158064,-0.004502356
-0.011144424,0.00639987
-0.017530454,-0.010104835
-0.0066671353,-0.017014503
-0.0151741365,-0.0035482645
-0.010438104,-0.01616764
-0.004086945,-0.011138737
0.018760594,-0.0042999387
-0.01754154,0.01883471
-0.018120114,-0.015433729
0.027142234,-0.017111719
0.030147908,0.026644588
-0.0024476794,0.027989268
-0.012127817,-0.0014002919
-0.024288435,-0.011459708
-0.0038771685,-0.021056294
-0.0012737291,-0.0032054186
-0.0011972422,0.0012433529
0.027954353,-0.0009692311
-0.015883626,0.028341174
0.023387413,-0.013445675
0.014126676,0.018592715
-0.0037706052,0.011196613
-0.003016292,-0.0032758117
0.023253977,-0.0029654503
0.012688702,0.024691105
0.01504218,0.013417721
-0.0021267398,0.010702372
0.005391894,7.43866e-05
0.023501197,0.006098509
-0.0059138876,0.025864363
-0.003932886,-0.003921032
-0.019325325,-0.0024363995
-0.005214359,-0.015479028
0.012809073,-0.004557371
0.011715489,0.012561083
0.009737772,0.013078332
-0.021946793,0.010169268
0.048725747,-0.019507587
0.004550091,0.036951303
-0.004956163,0.0009635687
0.005969813,-0.0062569976
-0.0060006874,0.0016764402
-0.0015895552,-0.0011637211
0.004337069,-0.00022375584
0.0004851887,0.005943179
0.012124395,-0.0013456345
0.0057971613,0.0118047
0.0026208833,0.0028141737
-0.013520105,0.004473686
-0.0002803504,-0.014486551
0.02541544,9.071827e-05
-0.0062342174,0.021777987
0.0015044198,-0.005630493
-0.017427359,0.0010137558
-0.012047498,-0.014022052
-0.0008161603,-0.010332584
0.007587489,4.708767e-05
-0.0067638094,0.0054633617
0.016179424,-0.00902921
0.0056327265,0.015789509
-0.0059410734,0.0030466318
-0.023237567,-0.0041716695
-0.009097803,-0.02249676
-0.005926693,-0.008486092
0.0025897005,-0.0049489737
0.01671519,0.0028146505
-0.0128011955,0.016034842
0.004260546,-0.010456204
-0.0019512944,0.005342245
-0.011306248,0.0011333227
0.014227495,-0.011005759
-0.0020981943,0.010496855
0.0041345404,-0.0022140145
0.01053923,-0.00032818317
-0.011959498,0.0040256977
0.025439352,-0.010210216
-0.00017579754,0.021273255
0.0062065106,-0.0033589005
0.0076077273,0.0055627823
0.0071432744,0.007978559
0.0055147,0.006386161
-0.008851511,0.0032945871
-0.019246435,-0.011420667
-0.010739096,-0.018103063
0.015686996,-0.00758034
0.011093042,0.010014653
0.0011737688,0.007612467
0.000849333,0.0031044483
0.0052783443,0.00029289722
0.007271724,0.0060920715
-0.009483479,0.0008444786
0.011999344,-0.0076810718
0.004767614,0.010942459
0.00617521,0.00020301342
-0.008624319,-0.0011445284
-0.0024552231,-0.003756702
0.008377452,-0.0010313988
-0.007482175,0.007838964
-0.0065375273,-0.00608021
-0.00016906114,-0.0073384643
0.012516077,0.0050264597
-0.0021910237,0.011121035
0.0022051292,-0.0045745373
-0.013141463,0.0011376143
0.0027699054,-0.012634754
-0.019639567,0.0038532019
-0.0011243983,-0.020608008
0.0064481464,-0.002550602
-0.010319551,0.0032930374
0.002920445,-0.01016438
-0.004414151,0.0021990538
-0.00016607178,-0.007065892
0.012873826,0.00015735626
0.012687746,0.010462642
-0.00044350146,0.011738062
-0.014949791,0.00121212
-0.0009036596,-0.017198801
-0.017562058,-0.0017671585
-0.009298638,-0.016572118
-0.0024343918,-0.010702848
0.014170149,-0.0028361082
-0.0071893134,0.0105679035
0.0140223345,-0.008733511
-0.01206037,0.011670113
0.011331343,-0.011925936
0.0102683045,0.012008071
-0.016993336,0.0098006725
0.0028009452,-0.016292393
0.0027974164,0.0023459196
0.006296916,0.0041202307
-0.0016365774,0.0060349703
0.013272822,-0.0011664629
0.003922474,0.009981751
0.013392015,0.0043227673
0.0047521926,0.012633324
-0.005696105,0.009827495
0.00069015723,-0.005915582
-0.0006323953,0.0024051666
0.002932165,7.677078e-05
0.00061881694,0.0030231476
-0.0031115252,0.0029258728
0.012861249,-0.0011366606
-0.00071390596,0.011388779
0.005317556,-0.0042087436
0.0005992405,0.0029720068
0.0016109187,-0.000310421
-0.005792954,-0.002343297
0.0030219832,-0.003256619
8.06443e-05,0.00066125393
-0.011431178,0.001965046
-0.005792084,-0.010171711
0.016912373,-0.0068282485
0.007578876,0.015743494
-0.0010246567,0.008041143
-0.011291821,-0.0013625622
-0.006862136,-0.010782659
-0.008574575,-0.008024275
0.017173268,-0.008574188
6.556188e-05,0.01650095
-0.0014112697,-0.0016537309
0.00081849925,-0.001691997
-0.005505063,-0.000908196
-0.0025207135,-0.0066152215
0.002960905,-0.0002669096
-0.0084889345,0.0014408827
0.014120019,-0.010089219
0.008161056,0.012378097
-0.0039738063,0.0034451485
-0.003921822,-0.0032586455
-0.009038691,-0.0041897893
-0.007807668,-0.0069417357
0.0056253937,-0.007732153
0.010546096,-0.0010753274
0.00033031002,0.010031819
-0.005520804,-0.0015277863
0.0067831967,-0.0040708184
0.021310383,0.0046584606
-0.0064667156,0.021208644
0.0015468478,-0.005920768
0.0001774944,0.0003105402
0.0062160823,0.0027325153
0.0012304769,0.005007863
0.006550486,0.0012760162
0.004921675,0.005595207
-0.00023238387,0.0042797327
0.011841324,-0.0068044066
-0.0012947062,0.01261735
-0.0067741587,-0.00316602
-0.0046936115,-0.007150352
0.001599993,-0.0030055642
-0.005965729,-0.00014162064
-0.0027656534,-0.006459594
0.006024956,-0.0003771186
-0.0011366856,0.006288886
0.007489354,-0.002183497
0.0098992335,0.007968664
0.0014979038,0.008357525
-0.002680583,0.0003157854
-0.010959454,-0.0037720203
-0.0044124415,-0.010685146
0.003875669,-0.0055238605
0.012012539,0.006210804
0.0040146555,0.009339452
0.005429577,0.0025103092
-0.0021295594,0.0013890266
0.0002924638,0.0033112764
0.0063356003,0.0022115707
0.00538793,0.010599256
0.0033114664,0.0031266212
-0.0007684404,0.0046766996
0.0032500683,7.1287155e-05
0.0031080698,0.0052102804
0.0051198527,0.00075769424
-0.008117468,0.0023152828
0.0064825583,-0.006683588
0.0009426938,0.005004406
0.00047921794,0.002826929
-0.011230993,0.0020008087
-0.0030256175,-0.009771347
-0.0015006287,-0.001888454
0.010533772,-0.0042670965
-0.0048260293,0.011621237
-0.0064399033,-0.0044721365
